Plotnummer,Quadrant,Rueckegasse,Esche markiert,Baumart,Hoehe,Hoehe Vorjahr,Hoehe Vorvorjahr,Anzahl Triebe,ETS abgestorben frisch,ETS abgestorben alt,ETS lebend,Verbiss lebend,Verbiss tot,Sonstige Gruende tot,Bemerkungen,Rand,Zaun
,,,,BAh,99,91,85,,,,,,,,,FALSE,FALSE
,,,,BAh,176,162,138,,,,,,,,,FALSE,FALSE
,,,,BAh,233,210,186,,,,,,,,,FALSE,FALSE
,,,,BAh,288,234,207,,,,,,,,,FALSE,FALSE
,,,,BAh,100,92,80,,,,,,,,,FALSE,FALSE
,,,,BAh,177,157,140,,,,,,,,,FALSE,FALSE
,,,,BAh,65,,,,,,,,,,,FALSE,FALSE
,,,,BAh,125,115,109,,,,,,,,,FALSE,FALSE
,,,,BAh,71,,,,,,,,,,,FALSE,FALSE
,,,,BAh,132,118,81,,,,,,,,,FALSE,FALSE
,,,,BAh,112,101,,,,,,,,,,FALSE,FALSE
,,,,BAh,301,295,287,,,,,,,,,FALSE,FALSE
,,,,BAh,109,,,,,,,,,,,FALSE,FALSE
,,,,BAh,165,142,121,,,,,,,,,FALSE,FALSE
,,,,BAh,125,,,,,,,,,,,FALSE,FALSE
,,,,BAh,165,155,141,,,,,,,,,FALSE,FALSE
,,,,BAh,118,109,96,,,,,,,,,FALSE,FALSE
,,,,BAh,116,103,90,,,,,,,,,FALSE,FALSE
,,,,BAh,99,,,,,,,,,,,FALSE,FALSE
,,,,BAh,136,122,103,,,,,,,,,FALSE,FALSE
,,,,BAh,103,85,67,,,,,,,,,FALSE,FALSE
,,,,BAh,129,121,106,,,,,,,,,FALSE,FALSE
,,,,BAh,122,111,93,,,,,,,,,FALSE,FALSE
,,,,BAh,64,,,,,,,,,,,FALSE,FALSE
,,,,BAh,110,100,80,,,,,,,,,FALSE,FALSE
,,,,BAh,147,120,80,,,,,,,,,FALSE,FALSE
,sw,,,BAh,58,,,,,,,,,,,FALSE,FALSE
,,,,BAh,114,102,95,,,,,,,,,FALSE,FALSE
,,,,BAh,100,92,75,,,,,,,,,FALSE,FALSE
,,,,BAh,136,125,101,,,,,,,,,FALSE,FALSE
,,,,BAh,93,,,,,,,,,,,FALSE,FALSE
,,,,BAh,81,72,65,,,,,,,,,FALSE,FALSE
,,,,BAh,116,101,94,,,,,,,,,FALSE,FALSE
,,,,BAh,112,100,78,,,,,,,,,FALSE,FALSE
,,,,BAh,97,87,67,,,,,,,,,FALSE,FALSE
,,,,BAh,91,79,68,,,,,,,,,FALSE,FALSE
,,,,BAh,74,,,,,,,,,,,FALSE,FALSE
,,,,BAh,104,88,69,,,,,,,,,FALSE,FALSE
,,,,BAh,112,84,64,,,,,,,,,FALSE,FALSE
,,,,BAh,108,81,,,,,,,,,,FALSE,FALSE
,,,,BAh,105,92,65,,,,,,,,,FALSE,FALSE
,,,,BAh,74,,,,,,,,,,,FALSE,FALSE
,,,,BAh,138,116,96,,,,,,,,,FALSE,FALSE
,,,,BAh,106,98,78,,,,,,,,,FALSE,FALSE
,,,,BAh,88,77,,,,,,,,,,FALSE,FALSE
,,,,BAh,143,129,102,,,,,,,,,FALSE,FALSE
,,,,BAh,75,68,58,,,,,,,,,FALSE,FALSE
,,,,BAh,74,,,,,,,,,,,FALSE,FALSE
,,,,BAh,83,,,,,,,,,,,FALSE,FALSE
32,so,,,BAh,311,300,257,,,,,,,,,FALSE,FALSE
,,,,BAh,339,316,262,,,,,,,,,FALSE,FALSE
,,,,BAh,141,126,98,,,,,,,,,FALSE,FALSE
,,,,BAh,260,254,248,,,,,,,,,FALSE,FALSE
,,,,BAh,83,,,,,,,,,,,FALSE,FALSE
