"","Plotnummer","Rueckegasse","Esche.markiert","Baumart_kurz","Hoehe","Anzahl.Triebe","Einjaehriger.Saemling","ETS.abgestorben.frisch","ETS.abgestorben.alt","ETS.lebend","Verbiss.lebend","Verbiss.tot","Sonstige.Gruende.tot","Blattflecken","Bemerkungen","ETS.abgestorben.frisch.terminal","ETS.abgestorben.alt.terminal","ETS.lebend.terminal","Verbiss.lebend.terminal","Verbiss.tot.terminal","Sonstige.Gruende.tot.terminal","ETS"
"6373",8806,FALSE,"NO","GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6374",8806,FALSE,NA,"GEs",8,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6375",8806,FALSE,NA,"GEs",9,2,FALSE,1,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6376",8806,FALSE,"SO","GEs",11,1,FALSE,NA,NA,1,NA,NA,NA,NA,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"6377",8806,FALSE,NA,"GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6378",8806,FALSE,NA,"GEs",16,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6379",8806,FALSE,NA,"GEs",8,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6380",8806,FALSE,"SW","GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6381",8806,FALSE,NA,"GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6382",8806,FALSE,NA,"BAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6383",8806,FALSE,NA,"GEs",13,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6384",8806,FALSE,NA,"BAh",15,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6385",8806,FALSE,NA,"GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"stark umgeknickt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6386",8807,FALSE,"NW","GEs",8,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6387",8807,FALSE,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6388",8807,FALSE,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6389",8807,FALSE,NA,"RBu",13,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6390",8807,FALSE,NA,"GEs",6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6391",8807,FALSE,NA,"BAh",11,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6392",8807,FALSE,NA,"GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6393",8807,FALSE,"SO","GEs",6,2,FALSE,1,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6394",8807,FALSE,NA,"GEs",9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6395",8807,FALSE,NA,"GEs",8,2,FALSE,NA,NA,NA,NA,NA,1,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6396",8807,FALSE,NA,"BAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6397",8807,FALSE,NA,"RBu",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6398",8807,FALSE,NA,"BUl",14,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6399",8807,FALSE,NA,"RBu",15,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6400",8807,FALSE,NA,"BAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6401",8808,FALSE,"SO","GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6402",8808,FALSE,NA,"GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6403",8808,FALSE,NA,"RBu",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6404",8808,FALSE,NA,"GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6405",8808,FALSE,NA,"SAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6406",8808,FALSE,"SW","GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6407",8808,FALSE,NA,"GEs",12,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6408",8808,FALSE,NA,"GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6409",8808,FALSE,NA,"GEs",3,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"stark umgeknickt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6410",8808,FALSE,NA,"GEs",4,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6411",8808,FALSE,NA,"GEs",9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6412",8808,FALSE,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6413",8808,FALSE,NA,"GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6414",8808,FALSE,NA,"GEs",6,3,FALSE,NA,1,NA,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"6415",8808,FALSE,NA,"GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6416",8808,FALSE,"NO","GEs",10,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6417",8809,FALSE,NA,"BUl",22,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6418",8809,FALSE,NA,"GEs",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6419",8809,FALSE,"SW","GEs",8,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6420",8809,FALSE,NA,"GEs",11,3,FALSE,NA,1,NA,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"6421",8809,FALSE,NA,"RBu",11,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6422",8809,FALSE,NA,"GEs",8,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6423",8809,FALSE,"NW","GEs",9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6424",8809,FALSE,NA,"GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6425",8809,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6426",8809,FALSE,NA,"GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6427",8809,FALSE,NA,"GEs",6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6428",8809,FALSE,NA,"GEs",9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6429",8809,FALSE,NA,"GEs",6,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6430",8809,FALSE,NA,"RBu",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6431",8809,FALSE,NA,"BAh",14,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6432",8810,FALSE,"SW","GEs",13,1,FALSE,1,NA,NA,NA,NA,NA,NA,"grüne Höhe 6cm, viele frisch tote Eschen",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6433",8810,FALSE,NA,"GEs",8,3,FALSE,2,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6434",8810,FALSE,NA,"GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6435",8810,FALSE,NA,"GEs",16,1,FALSE,NA,NA,NA,1,NA,NA,NA,"",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"6436",8810,FALSE,NA,"GEs",6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6437",8810,FALSE,NA,"GEs",5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6438",8810,FALSE,NA,"GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6439",8810,FALSE,NA,"GEs",9,2,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6440",8810,FALSE,NA,"GEs",7,1,TRUE,NA,NA,1,NA,NA,NA,NA,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"6441",8810,FALSE,NA,"GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6442",8810,FALSE,NA,"GEs",9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6443",8810,FALSE,NA,"GEs",6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6444",8810,FALSE,NA,"BUl",15,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6445",8810,FALSE,NA,"GEs",7,5,FALSE,5,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6446",8810,FALSE,NA,"GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6447",8810,FALSE,NA,"GEs",5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6448",8810,FALSE,NA,"RBu",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6449",8810,FALSE,NA,"GEs",9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6450",8810,FALSE,NA,"BAh",15,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6451",8810,FALSE,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6452",8810,FALSE,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6453",8810,FALSE,NA,"GEs",7,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6454",8810,FALSE,NA,"GEs",14,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6455",8810,FALSE,NA,"RBu",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6456",8810,FALSE,NA,"GEs",18,1,FALSE,NA,NA,1,NA,NA,NA,NA,"grüne Höhe 9",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"6457",8810,FALSE,NA,"GEs",14,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6458",8810,FALSE,NA,"GEs",20,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6459",8810,FALSE,NA,"GEs",16,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6460",8810,FALSE,NA,"GEs",12,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6461",8810,FALSE,NA,"GEs",16,2,FALSE,NA,1,1,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"6462",8810,FALSE,NA,"GEs",5,1,FALSE,NA,NA,1,NA,NA,NA,NA,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"6463",8810,FALSE,NA,"BAh",16,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6464",8810,FALSE,NA,"BAh",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6465",8810,FALSE,NA,"BAh",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6466",8810,FALSE,NA,"GEs",7,2,FALSE,NA,NA,NA,NA,NA,1,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6467",8810,FALSE,NA,"GEs",6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6468",8810,FALSE,NA,"GEs",6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6469",8810,FALSE,NA,"GEs",12,3,FALSE,2,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6470",8810,FALSE,NA,"GEs",14,2,FALSE,1,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6471",8810,FALSE,NA,"GEs",15,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6472",8810,FALSE,NA,"GEs",20,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6473",8810,FALSE,NA,"GEs",11,3,FALSE,2,NA,1,NA,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6474",8810,FALSE,NA,"GEs",5,2,FALSE,NA,NA,NA,NA,NA,1,NA,"stark umgeknickt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6475",8810,FALSE,NA,"GEs",12,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6476",8810,FALSE,"SO","GEs",14,2,FALSE,1,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6477",8810,FALSE,NA,"GEs",4,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6478",8810,FALSE,NA,"GEs",10,2,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6479",8810,FALSE,NA,"GEs",16,1,FALSE,1,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6480",8810,FALSE,NA,"GEs",19,2,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6481",8810,FALSE,NA,"GEs",8,2,FALSE,NA,NA,NA,NA,NA,1,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"6482",8810,FALSE,NA,"GEs",9,4,FALSE,NA,3,NA,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"6483",8810,FALSE,NA,"GEs",19,3,FALSE,NA,NA,NA,NA,NA,1,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6484",8810,FALSE,NA,"BAh",13,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6485",8810,FALSE,NA,"GEs",11,5,FALSE,NA,NA,NA,NA,2,NA,NA,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"6486",8810,FALSE,NA,"GEs",14,2,FALSE,NA,NA,2,NA,NA,NA,NA,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"6487",8810,FALSE,NA,"GEs",13,1,FALSE,NA,NA,1,NA,NA,NA,NA,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"6488",8810,FALSE,"NW","GEs",17,3,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6489",8810,FALSE,NA,"GEs",10,2,FALSE,NA,NA,NA,NA,1,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6490",8810,FALSE,NA,"BAh",16,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6491",8810,FALSE,NA,"GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6492",8810,FALSE,NA,"GEs",21,6,FALSE,NA,NA,NA,NA,NA,1,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6493",8810,FALSE,NA,"GEs",6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6494",8810,FALSE,NA,"GEs",8,4,FALSE,NA,1,NA,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"6495",8810,FALSE,NA,"BAh",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6496",8810,FALSE,NA,"GEs",16,2,FALSE,1,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6497",8810,FALSE,NA,"GEs",15,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6498",8810,FALSE,NA,"GEs",17,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6499",8810,FALSE,NA,"GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6500",8810,FALSE,NA,"GEs",8,2,FALSE,NA,NA,NA,NA,1,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6501",8810,FALSE,NA,"GEs",12,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6502",8810,FALSE,NA,"GEs",15,2,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6503",8810,FALSE,NA,"GEs",8,3,FALSE,2,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6504",8810,FALSE,NA,"GEs",19,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6505",8810,FALSE,NA,"GEs",7,2,FALSE,1,NA,1,NA,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6506",8810,FALSE,NA,"GEs",15,1,FALSE,NA,NA,1,NA,NA,NA,NA,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"6507",8810,FALSE,NA,"GEs",9,4,FALSE,NA,1,NA,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"6508",8810,FALSE,NA,"RBu",14,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6509",8810,FALSE,NA,"GEs",7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6510",8810,FALSE,NA,"GEs",12,1,FALSE,NA,NA,1,NA,NA,NA,NA,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"6511",8810,FALSE,NA,"GEs",12,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6512",8810,FALSE,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6513",8810,FALSE,NA,"GEs",4,2,FALSE,2,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6514",8810,FALSE,NA,"GEs",15,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6515",8810,FALSE,NA,"GEs",20,2,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6516",8810,FALSE,NA,"GEs",11,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6517",8810,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6518",8810,FALSE,"NO","GEs",11,4,FALSE,NA,1,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6519",8810,FALSE,NA,"GEs",5,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6520",8810,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6521",8811,FALSE,"SW","GEs",12,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6522",8811,FALSE,NA,"BAh",11,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6523",8811,FALSE,NA,"GEs",8,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6524",8811,FALSE,NA,"GEs",6,1,TRUE,NA,NA,1,NA,NA,NA,NA,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"6525",8811,FALSE,NA,"GEs",9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6526",8811,FALSE,NA,"GEs",12,3,FALSE,NA,NA,NA,NA,1,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6527",8811,FALSE,NA,"GEs",4,1,TRUE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"6528",8811,FALSE,NA,"GEs",4,2,FALSE,1,NA,NA,NA,NA,NA,NA,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"6529",8811,FALSE,"SO","GEs",8,1,FALSE,NA,NA,NA,NA,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
