"","Bemerkungen","Plotnummer","Rueckegasse","Esche.markiert","Baumart_kurz","Hoehe","Anzahl.Triebe","Einjaehriger.Saemling","ETS.abgestorben.frisch","ETS.abgestorben.alt","ETS.lebend","Verbiss.lebend","Verbiss.tot","Sonstige.Gruende.tot","Blattflecken","Zaun","Ausgeschlossen.Rand.Zaun","Flaeche","Jahr","ETS.abgestorben.frisch.terminal","ETS.abgestorben.alt.terminal","ETS.lebend.terminal","Verbiss.lebend.terminal","Verbiss.tot.terminal","Sonstige.Gruende.tot.terminal","Reihenfolge","Aceria.fraxinivora","nicht.gerade","gruene.hoehe","tot","manuell.checken","mehr.ressourcen","ETS","Triebe.lebend"
"8017","",56,TRUE,NA,"GEs",7,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8017,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8018","",56,TRUE,"SW","GEs",7,1,TRUE,0,0,0,0,0,0,0,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8018,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8019","",56,TRUE,NA,"BAh",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8019,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8020","",56,TRUE,NA,"GEs",28,1,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8020,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8021","",56,TRUE,NA,"GEs",8,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8021,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8022","",56,TRUE,NA,"BAh",25,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8022,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8023","",56,TRUE,NA,"GEs",3,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8023,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8024","",56,TRUE,NA,"BAh",24,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8024,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8025","",56,TRUE,NA,"GEs",8,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8025,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8026","",56,TRUE,NA,"GEs",6,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8026,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8027","",56,TRUE,NA,"GEs",5,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8027,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8028","",56,TRUE,NA,"GEs",7,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8028,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8029","",56,TRUE,NA,"GEs",32,7,FALSE,0,0,0,1,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8029,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,7
"8030","",56,TRUE,NA,"BAh",21,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8030,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8031","",56,TRUE,NA,"BAh",25,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8031,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8032","",56,TRUE,"NW","GEs",7,1,TRUE,0,0,0,0,0,0,0,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8032,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8033","",56,TRUE,NA,"BAh",13,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8033,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8034","",57,FALSE,"SW","GEs",4,1,TRUE,0,0,0,0,0,0,1,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8034,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8035","",57,FALSE,NA,"GEs",5,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8035,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8036","",57,FALSE,NA,"GEs",6,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8036,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8037","",57,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8037,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8038","",57,FALSE,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8038,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8039","",57,FALSE,NA,"BAh",17,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8039,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8040","",57,FALSE,NA,"BAh",16,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8040,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8041","",57,FALSE,NA,"BAh",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8041,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8042","",57,FALSE,NA,"BAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8042,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8043","",57,FALSE,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8043,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8044","",57,FALSE,NA,"GEs",7,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8044,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8045","",57,FALSE,NA,"BAh",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8045,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8046","",57,FALSE,NA,"FAh",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8046,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8047","",57,FALSE,"NO","GEs",6,1,TRUE,0,0,0,0,0,0,3,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8047,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8048","",58,FALSE,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8048,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8049","",58,FALSE,NA,"BAh",20,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8049,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8050","",58,FALSE,NA,"BAh",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8050,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8051","",58,FALSE,NA,"BAh",7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8051,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8052","",58,FALSE,"NW","GEs",3,1,TRUE,0,0,0,0,0,0,2,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8052,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8053","",58,FALSE,NA,"GEs",6,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8053,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8054","",58,FALSE,NA,"GEs",7,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8054,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8055","",58,FALSE,"MITTE","GEs",9,1,TRUE,0,0,0,0,0,0,1,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8055,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8056","",58,FALSE,NA,"GEs",5,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8056,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8057","",58,FALSE,NA,"GEs",6,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8057,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8058","",58,FALSE,NA,"BAh",17,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8058,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8059","",58,FALSE,NA,"BAh",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8059,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8060","",58,FALSE,NA,"BAh",13,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8060,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8061","",58,FALSE,"SW","GEs",6,1,TRUE,0,0,0,0,0,0,1,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8061,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8062","",59,FALSE,"NO","GEs",12,4,FALSE,0,0,0,0,1,0,1,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8062,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3
"8063","",59,FALSE,NA,"BAh",11,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8063,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8064","",59,FALSE,NA,"BAh",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8064,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"4785","",59,FALSE,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8065,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8066","",59,FALSE,NA,"BAh",10,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8066,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8067","",59,FALSE,NA,"FAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8067,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8068","",59,FALSE,NA,"BAh",14,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8068,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8069","",59,FALSE,NA,"BAh",9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8069,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"14419","kein  Fehler",59,FALSE,"NW","GEs",1,1,TRUE,0,0,0,0,0,0,1,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8070,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"4791","",59,FALSE,NA,"GEs",13,1,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8071,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8072","",59,FALSE,NA,"GEs",7,1,TRUE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8072,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8073","",59,FALSE,NA,"GEs",31,1,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8073,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8074","",59,FALSE,NA,"GEs",27,2,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8074,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2
"8075","",59,FALSE,NA,"BAh",18,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8075,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8076","",59,FALSE,NA,"BAh",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8076,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8077","",60,FALSE,"SW","GEs",45,2,FALSE,0,0,0,0,1,0,1,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8077,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8078","",60,FALSE,NA,"GEs",5,1,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8078,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8079","",60,FALSE,NA,"GEs",13,3,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8079,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3
"8080","",60,FALSE,NA,"GEs",37,4,FALSE,0,0,0,0,1,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8080,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3
"8081","",60,FALSE,NA,"BAh",14,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8081,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8082","",60,FALSE,NA,"BAh",37,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8082,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8083","",60,FALSE,NA,"GEs",12,1,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8083,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8084","",60,FALSE,NA,"GEs",33,6,FALSE,0,2,0,0,2,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8084,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,2
"8085","",60,FALSE,NA,"GEs",31,5,FALSE,0,1,0,0,1,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8085,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,3
"8086","",60,FALSE,"NW","GEs",48,8,FALSE,0,0,0,0,2,0,1,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8086,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,6
"8087","",60,FALSE,NA,"GEs",4,1,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8087,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8088","",60,FALSE,NA,"GEs",20,1,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8088,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8089","",60,FALSE,NA,"GEs",29,5,FALSE,0,0,0,0,4,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8089,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"14501","Krebs",60,FALSE,"NO","GEs",26,5,FALSE,0,2,1,0,0,1,1,FALSE,FALSE,"lau",2021,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8090,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,2
"8091","",60,FALSE,NA,"GEs",25,3,FALSE,0,1,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8091,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,2
"8092","",60,FALSE,NA,"GEs",15,1,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8092,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8093","",60,FALSE,"MITTE","GEs",10,1,FALSE,0,0,0,0,0,0,0,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8093,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8094","",60,FALSE,NA,"BAh",56,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8094,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8095","",60,FALSE,NA,"GEs",26,2,FALSE,0,0,0,0,0,1,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8095,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8096","",60,FALSE,NA,"BAh",34,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8096,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8097","",60,FALSE,NA,"GEs",7,1,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8097,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8098","",60,FALSE,NA,"GEs",7,2,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8098,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2
"8100","",62,FALSE,NA,"BAh",14,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8100,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8101","",62,FALSE,"SW","GEs",30,2,FALSE,0,0,0,1,0,0,1,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8101,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2
"8102","",62,FALSE,NA,"GEs",30,3,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8102,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3
"8103","",62,FALSE,NA,"HBu",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8103,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8104","",62,FALSE,NA,"HBu",12,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8104,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8105","",62,FALSE,NA,"GEs",11,2,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8105,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2
"8106","",62,FALSE,NA,"GEs",15,1,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8106,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8107","",62,FALSE,NA,"GEs",24,1,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8107,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8108","",62,FALSE,NA,"BAh",11,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8108,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8109","",62,FALSE,NA,"GEs",6,2,FALSE,0,0,0,0,0,0,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8109,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2
"8110","",62,FALSE,NA,"BAh",28,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8110,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8111","",62,FALSE,NA,"BAh",14,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8111,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8112","",62,FALSE,NA,"BAh",15,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8112,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8113","",62,FALSE,"NW","GEs",10,1,FALSE,0,0,0,0,0,0,1,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8113,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8114","",62,FALSE,NA,"HBu",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8114,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8115","",62,FALSE,NA,"HBu",6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8115,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8116","",62,FALSE,NA,"HBu",8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8116,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA
"8117","",62,FALSE,"SO","GEs",27,4,FALSE,0,0,0,0,1,1,1,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8117,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2
"8118","",62,FALSE,NA,"GEs",25,4,FALSE,0,0,0,0,0,1,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8118,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3
"8119","",62,FALSE,NA,"GEs",18,2,FALSE,0,0,0,0,0,1,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8119,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1
"8120","",62,FALSE,NA,"GEs",36,6,FALSE,0,0,0,0,0,3,NA,FALSE,FALSE,"lau",2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8120,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3
