"","aufid","id","baumid","edvid","auf.x","nr","nralt","art","anzahl","repfl","alt","r","zf","ou","schicht","sonder","vdfv","kraft","dkrz1","dkrz2","ddauer","dmess","mh","d","a","e","h","hkschicht","hmod","hmodm","k","status","hbr","g0","g5","g10","g15","g20","g25","g30","g35","hmaxkb","hastfrei","sfg","sfe","bi","bemerk.baum","datum","Stempel","baumid.stammv","edvid.stammv","nr.stammv","art.stammv","auf.stammv","x","y","z","bemerk","datum.stammv","Stempel.stammv","auf.y","saison","monat","jahr","flha","flha_alt","qualitat","typ","umfang","dop","bstand","messh","repfac","dfmonat","dfjahr","bemerk.auf","pz","schluss","schichtung","schaft","krone","astig","bluemast","schaeden","vegetation"
"235","309313021","309313021296211",3045969,30931302,1,"  296 ",NA,211,1,1,73,NA,NA,"O",-1,NA,3,20,316,0,0,316,13,316,"D",NA,0,-1,24.9,24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045969,30931302,"  296",211,1,20.88,6.89,-1.01,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"236","309313021","309313021297211",3045970,30931302,1,"  297 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,183,0,0,183,13,183,"D",NA,0,-1,18.92,18.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"zopftr.!",2021-03-22,2021-03-22 06:49:23,3045970,30931302,"  297",211,1,19.89,6.97,-1.06,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"237","309313021","309313021298211",3045971,30931302,1,"  298 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,79,0,0,79,13,79,"D",NA,0,-1,10.7,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045971,30931302,"  298",211,1,20.26,6.01,-1.12,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"238","309313021","309313021178342",3045851,30931302,1,"  178 ",NA,342,1,1,64,NA,NA,"O",-1,NA,2,20,194,0,0,194,13,194,"D",NA,210,-1,19.05,19.05,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045851,30931302,"  178",342,1,44.71,11,-0.77,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"239","309313021","309313021179342",3045852,30931302,1,"  179 ",NA,342,1,1,64,NA,NA,"O",-1,NA,2,20,181,0,0,181,13,181,"",NA,189,-1,18.59,18.59,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045852,30931302,"  179",342,1,43.18,12.49,-0.74,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"240","309313021","309313021180342",3045853,30931302,1,"  180 ",NA,342,1,1,64,NA,NA,"U",-1,NA,4,50,68,0,0,68,13,68,"D",NA,0,-1,12.46,12.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045853,30931302,"  180",342,1,42.45,9.99,-0.76,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"241","309313021","309313021181342",3045854,30931302,1,"  181 ",NA,342,1,1,64,NA,NA,"U",-1,NA,4,50,108,0,0,108,13,108,"D",NA,0,-1,15.12,15.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045854,30931302,"  181",342,1,42.4,13.14,-0.76,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"242","309313021","309313021182211",3045855,30931302,1,"  182 ",NA,211,1,1,73,NA,NA,"O",-1,NA,2,30,203,0,0,203,13,203,"D",NA,163,-1,20.1,20.1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045855,30931302,"  182",211,1,40.67,18.41,-0.6,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"243","309313021","309313021183211",3045856,30931302,1,"  183 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,99,0,0,99,13,99,"D",NA,0,-1,12.55,12.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045856,30931302,"  183",211,1,43.6,20.36,-0.59,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"244","309313021","309313021184211",3045857,30931302,1,"  184 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,87,0,0,87,13,87,"D",NA,0,-1,11.45,11.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045857,30931302,"  184",211,1,46.04,18.93,-0.53,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"245","309313021","309313021269211",3045942,30931302,1,"  269 ",NA,211,1,1,73,NA,NA,"O",-1,NA,2,20,322,0,0,322,13,322,"",NA,0,-1,25.08,25.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045942,30931302,"  269",211,1,19.82,17.73,-0.74,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"246","309313021","309313021270211",3045943,30931302,1,"  270 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,102,0,0,102,13,102,"",NA,0,-1,12.82,12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045943,30931302,"  270",211,1,22.98,19.42,-0.74,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"247","309313021","309313021213311",3045886,30931302,1,"  213 ",NA,311,1,1,68,NA,NA,"U",-1,NA,0,0,83,0,0,83,13,83,"D",NA,0,-1,15.31,15.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045886,30931302,"  213",311,1,35.39,6.16,-0.93,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"248","309313021","309313021268211",3045941,30931302,1,"  268 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,80,0,0,80,13,80,"",NA,0,-1,10.79,10.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"zopftr.!",2021-03-22,2021-03-22 06:49:23,3045941,30931302,"  268",211,1,20.33,18.22,-0.75,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"249","309313021","309313021273211",3045946,30931302,1,"  273 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,148,0,0,148,13,148,"",NA,152,-1,16.56,16.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045946,30931302,"  273",211,1,14.75,40.36,-0.36,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"250","309313021","309313021215211",3045888,30931302,1,"  215 ",NA,211,1,1,73,NA,NA,"U",-1,NA,4,50,78,0,0,78,13,78,"",NA,0,-1,10.6,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045888,30931302,"  215",211,1,34.61,6.98,-0.88,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"251","309313021","309313021271311",3045944,30931302,1,"  271 ",NA,311,1,1,68,NA,NA,"O",-1,NA,2,20,233,0,0,233,13,233,"",NA,0,-1,22.62,22.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"absterbend!",2021-03-22,2021-03-22 06:49:23,3045944,30931302,"  271",311,1,21.26,21.47,-0.65,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"252","309313021","309313021272211",3045945,30931302,1,"  272 ",NA,211,1,1,73,NA,NA,"O",-1,NA,2,30,203,0,0,203,13,203,"D",NA,225,-1,20.1,20.1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045945,30931302,"  272",211,1,20.74,35.02,-0.49,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"253","309313021","309313021214211",3045887,30931302,1,"  214 ",NA,211,1,1,73,NA,NA,"O",-1,NA,3,20,213,0,0,213,13,213,"D",NA,0,-1,20.64,20.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045887,30931302,"  214",211,1,35.29,7.69,-0.81,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
"254","309313021","309313021216311",3045889,30931302,1,"  216 ",NA,311,1,1,68,NA,NA,"O",-1,NA,2,20,191,0,0,191,13,191,"",NA,211,-1,21.19,21.19,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",2021-03-22,2021-03-22 06:49:23,3045889,30931302,"  216",311,1,34.16,6.9,-0.88,NA,2021-03-22,2021-03-22 06:49:24,1,NA,11,2020,0.216,NA,1,"H","V","nein",2,NA,NA,NA,NA,NA,0,"<div><font color=black>geschlossen mit Lücken</font></div>","<div><font color=black>Zweischichtig</font></div>","<div><font color=black>Bu tlw. gerade, tlw. (bo) oder (sä), kurzschaftig; WLi &nbsp;überw. sä oder bo, kurzschaftig; Es überw. gerade, langschaftig</font></div>","<div><font color=black>Bu Bkl. 1 und 2 großkronig, Bkl. 3 schmalkronig, Bkl. 4 mit geringen Kronen; WLi schmalkronig; Es mit starken Feinreisig-verlusten durch ETS</font></div>","<div><font color=black>Bu in der Krone starkastig, WLi und Es normalastig</font></div>","<div>--</div>","<div><font color=black>einzelne niederge-bogene oder angeschobene Stangen, ETS</font></div>","<div><font color=black>überw. Laubstreu; Dornfarn, Waldmeister, Taubnessel, Waldbürstenmoos, wellenblättriges Katharinenmoos, vereinzelt Bu-NV; Humusform: F-Mull</font></div>"
