"","Bemerkungen_21","Plotnummer","Rueckegasse_21","Esche.markiert","Hoehe_21","Anzahl.Triebe_21","Einjaehriger.Saemling_21","ETS.abgestorben.frisch_21","ETS.abgestorben.alt_21","ETS.lebend_21","Verbiss.lebend_21","Verbiss.tot_21","Sonstige.Gruende.tot_21","Blattflecken_21","Zaun","Flaeche","ETS.abgestorben.frisch.terminal_21","ETS.abgestorben.alt.terminal_21","ETS.lebend.terminal_21","Verbiss.lebend.terminal_21","Verbiss.tot.terminal_21","Sonstige.Gruende.tot.terminal_21","Aceria.fraxinivora","nicht.gerade","gruene.hoehe","tot","manuell.checken","mehr.ressourcen_21","ETS_21","Triebe.lebend_21","ID","Bemerkungen_22","Gefunden","Hoehe_22","Anzahl.Triebe_22","Einjaehriger.Saemling_22","ETS.abgestorben.frisch_22","ETS.abgestorben.alt_22","ETS.lebend_22","Verbiss.lebend_22","Verbiss.tot_22","Sonstige.Gruende.tot_22","Gruene.Hoehe_22","Aceria.fraxinivora_22","Nicht.gerade_22","ETS.abgestorben.frisch.terminal_22","ETS.abgestorben.alt.terminal_22","ETS.lebend.terminal_22","Verbiss.lebend.terminal_22","Verbiss.tot.terminal_22","Sonstige.Gruende.tot.terminal_22","Aceria.fraxinivora.terminal_22","Tot_22","mehr.ressourcen_22","nochmal.checken","ETS_22","Triebe.lebend_22"
"826","",24,FALSE,"SO",34,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"24SO","",TRUE,33,5,FALSE,0,0,0,1,0,0,NA,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"827","",25,FALSE,"SO",5,2,FALSE,0,0,0,0,0,1,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"25SO","tot",TRUE,5,2,FALSE,0,0,0,0,0,2,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
"828","",25,FALSE,"SW",16,3,FALSE,0,0,0,0,1,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"25SW","",TRUE,18,3,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"829","",25,FALSE,"NW",7,1,TRUE,0,0,0,0,0,0,2,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"25NW","unter Holz",TRUE,4,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"830","",25,FALSE,"NO",14,2,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"25NO","",TRUE,14,3,FALSE,1,0,0,1,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"831","",26,FALSE,"NW",5,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"26NW","",TRUE,7,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"832","",26,FALSE,"MITTE",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"26MITTE","",TRUE,8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"833","",26,FALSE,"SO",21,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"26SO","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"834","",26,FALSE,"SW",8,2,FALSE,0,0,0,0,1,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"26SW","",TRUE,12,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"835","",27,FALSE,"NW",16,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"27NW","",TRUE,25,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"836","",27,FALSE,"NO",6,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"27NO","",TRUE,8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"837","",27,FALSE,"SO",8,1,FALSE,0,0,0,0,0,0,2,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"27SO","",TRUE,9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"838","",27,FALSE,"SW",13,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"27SW","",TRUE,14,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"839","",28,FALSE,"NW",6,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"28NW","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
"840","",28,FALSE,"NO",22,3,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3,"28NO","",TRUE,25,5,FALSE,0,0,0,0,0,2,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"841","",28,FALSE,"MITTE",6,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"28MITTE","korrekt",TRUE,5,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"842","",28,FALSE,"SW",23,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"28SW","",TRUE,32,2,FALSE,0,0,0,0,1,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"843","",29,FALSE,"SO",20,2,FALSE,0,0,0,0,0,1,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"29SO","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"844","",29,FALSE,"SW",22,2,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"29SW","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"845","",29,FALSE,"NW",21,2,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"29NW","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"846","",29,FALSE,"NO",43,7,FALSE,0,0,0,1,0,2,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,5,"29NO","",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"847","",30,FALSE,"SO",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"30SO",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","",30,FALSE,"SW",22,6,FALSE,0,1,0,0,2,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,3,"30SW","",TRUE,34,3,FALSE,0,2,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"849","",30,FALSE,"MITTE",34,5,FALSE,0,0,0,0,1,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,4,"30MITTE","",TRUE,40,4,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"850","",30,FALSE,"NW",59,15,FALSE,2,0,0,0,3,0,NA,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,10,"30NW","diese hier ist letztes Jahr als sw eingetragen worden. Das stimmte aber nicht",TRUE,67,17,FALSE,0,0,0,2,0,3,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14
"851","",31,FALSE,"SO",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"31SO","",TRUE,11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"852","",31,FALSE,"MITTE",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"31MITTE","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
"853","",31,FALSE,"NO",9,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"31NO","",TRUE,8,2,FALSE,0,0,1,0,0,0,NA,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"854","",33,FALSE,"NO",8,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"33NO","baum 98 auf der Westkante",TRUE,10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"855","",34,FALSE,"SO",6,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"34SO","",TRUE,10,2,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"856","",34,FALSE,"SW",5,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"34SW","",TRUE,7,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"857","",34,FALSE,"NO",7,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"34NO","",TRUE,12,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"858","",35,FALSE,"SO",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"35SO","",TRUE,12,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"859","",35,FALSE,"SW",11,2,FALSE,0,0,0,0,1,0,NA,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"35SW","",TRUE,11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"860","",35,FALSE,"NW",14,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"35NW","",TRUE,16,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"861","",36,FALSE,"SO",16,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"36SO","",TRUE,26,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"862","",36,FALSE,"SW",4,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"36SW","",TRUE,7,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"863","",37,FALSE,"SO",7,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"37SO","",TRUE,5,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"864","",37,FALSE,"SW",4,4,FALSE,0,0,0,0,1,0,NA,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3,"37SW","",TRUE,9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"865","",37,FALSE,"NW",8,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"37NW","vielleicht im Mauseloch verschwunden",FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
"866","",37,FALSE,"NO",21,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"37NO","",TRUE,31,3,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"867","",38,FALSE,"MITTE",6,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"38MITTE","",TRUE,8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"868","",38,FALSE,"SW",24,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"38SW","von totholz erschlagen",TRUE,10,2,FALSE,0,0,0,0,0,1,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"869","",39,FALSE,"SO",5,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"39SO","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
"870","",39,FALSE,"NW",5,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"39NW","viele Mäuselöcher, ziemlich sicher tot",TRUE,5,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
"871","",39,FALSE,"MITTE",16,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"39MITTE","",TRUE,21,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"872","",39,FALSE,"NO",39,4,FALSE,0,0,0,0,2,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"39NO","",TRUE,38,7,FALSE,0,0,0,1,0,2,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"873","",40,FALSE,"NO",32,2,FALSE,0,0,0,0,1,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"40NO","",TRUE,38,3,FALSE,1,0,0,0,0,1,17,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"874","",41,FALSE,"NW",11,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"41NW","",TRUE,11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"875","",41,FALSE,"MITTE",7,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"41MITTE","tot",TRUE,7,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
"876","",42,FALSE,"NO",8,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"42NO","",TRUE,8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"877","",42,FALSE,"SO",13,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"42SO","",TRUE,17,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"878","",43,FALSE,"NO",41,4,FALSE,0,0,0,0,1,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3,"43NO","",TRUE,60,7,FALSE,0,0,0,1,1,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
"879","",44,FALSE,"NO",24,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"44NO","",TRUE,34,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"880","",45,FALSE,"SW",5,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"45SW","",TRUE,7,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"881","",45,FALSE,"NW",36,2,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"45NW","",TRUE,51,4,FALSE,0,0,0,1,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
"882","Galle/ Krebs",45,FALSE,"NO",31,6,FALSE,0,0,0,0,2,1,NA,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3,"45NO","",TRUE,34,7,FALSE,0,0,0,1,1,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"883","",46,FALSE,"NW",6,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"46NW","",TRUE,9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"884","",46,FALSE,"NO",5,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"46NO","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
"885","",47,FALSE,"NW",7,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"47NW","",TRUE,8,2,FALSE,0,0,0,0,1,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"886","",47,FALSE,"NO",4,1,TRUE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"47NO","tot",TRUE,4,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
"887","",47,FALSE,"SO",36,7,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,7,"47SO","",TRUE,38,10,FALSE,0,0,0,0,3,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
