"","Bemerkungen_21","Plotnummer","Rueckegasse_21","Esche.markiert","Hoehe_21","Anzahl.Triebe_21","Einjaehriger.Saemling_21","ETS.abgestorben.frisch_21","ETS.abgestorben.alt_21","ETS.lebend_21","Verbiss.lebend_21","Verbiss.tot_21","Sonstige.Gruende.tot_21","Blattflecken_21","Zaun","Flaeche","ETS.abgestorben.frisch.terminal_21","ETS.abgestorben.alt.terminal_21","ETS.lebend.terminal_21","Verbiss.lebend.terminal_21","Verbiss.tot.terminal_21","Sonstige.Gruende.tot.terminal_21","Aceria.fraxinivora_21","nicht.gerade_21","gruene.hoehe_21","tot_21","manuell.checken","mehr.ressourcen_21","ETS_21","Triebe.lebend_21","ID","Bemerkungen_22","Gefunden","Hoehe_22","Anzahl.Triebe_22","Einjaehriger.Saemling_22","ETS.abgestorben.frisch_22","ETS.abgestorben.alt_22","ETS.lebend_22","Verbiss.lebend_22","Verbiss.tot_22","Sonstige.Gruende.tot_22","Gruene.Hoehe_22","Aceria.fraxinivora_22","Nicht.gerade_22","ETS.abgestorben.frisch.terminal_22","ETS.abgestorben.alt.terminal_22","ETS.lebend.terminal_22","Verbiss.lebend.terminal_22","Verbiss.tot.terminal_22","Sonstige.Gruende.tot.terminal_22","Aceria.fraxinivora.terminal_22","Tot_22","mehr.ressourcen_22","nochmal.checken","ETS_22","Triebe.lebend_22","TSF","DSF","ISF","Zuwachs","ETS","ETS_terminal"
"163","",8797,TRUE,"SO",15,2,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"8797SO","tot",TRUE,15,2,FALSE,0,0,0,0,0,2,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.15,0.09,0.25,0,FALSE,FALSE
"164","",8798,TRUE,"NO",15,3,FALSE,0,0,0,0,0,1,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"8798NO","",TRUE,15,3,FALSE,0,0,0,0,1,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0.1,0.05,0.17,0,FALSE,FALSE
"165","leicht angenagt",8799,FALSE,"SW",6,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8799SW","",TRUE,6,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.05,0.03,0.09,0,FALSE,FALSE
"166","",8799,FALSE,"NW",7,1,TRUE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8799NW","tot",TRUE,7,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.05,0.03,0.09,0,FALSE,FALSE
"167","",8800,FALSE,"NO",6,1,TRUE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8800NO","",TRUE,6,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.16,0.17,0.14,0,FALSE,FALSE
"168","",8800,FALSE,"SO",9,1,TRUE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8800SO","",TRUE,9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.16,0.17,0.14,0,FALSE,FALSE
"169","",8801,FALSE,"SW",7,1,TRUE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8801SW","",TRUE,8,1,FALSE,1,0,0,0,0,0,7,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0.17,0.2,0.12,0,TRUE,TRUE
"170","",8802,TRUE,"NW",12,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8802NW","",TRUE,12,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.18,0.16,0.2,0,FALSE,FALSE
"171","",8802,TRUE,"NO",12,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8802NO","",TRUE,11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.18,0.16,0.2,-1,FALSE,FALSE
"172","",8803,FALSE,"SO",13,5,FALSE,2,0,0,1,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,3,"8803SO","",TRUE,15,4,FALSE,0,1,0,0,0,0,10,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0.1,0.04,0.2,-3,TRUE,TRUE
"173","",8805,FALSE,"SW",16,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8805SW","",TRUE,14,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.02,0.02,0.03,-2,FALSE,FALSE
"174","",8805,FALSE,"NW",12,3,FALSE,0,2,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,"8805NW","",TRUE,12,2,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.02,0.02,0.03,0,TRUE,FALSE
"175","",8805,FALSE,"NO",16,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8805NO","",TRUE,16,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.02,0.02,0.03,0,FALSE,FALSE
"176","",8806,FALSE,"NW",7,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8806NW","",TRUE,7,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.04,0.04,0.05,0,FALSE,FALSE
"177","",8806,FALSE,"NO",5,1,TRUE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8806NO","tot",TRUE,5,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.04,0.04,0.05,0,FALSE,FALSE
"178","",8806,FALSE,"SO",11,1,FALSE,0,0,1,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,"8806SO","tot",TRUE,11,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.04,0.04,0.05,0,TRUE,TRUE
"179","",8806,FALSE,"SW",10,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8806SW","",TRUE,9,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,0.04,0.04,0.05,-1,NA,FALSE
"180","",8807,FALSE,"NW",8,1,TRUE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8807NW","",TRUE,8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.04,0.04,0.05,0,FALSE,FALSE
"181","",8807,FALSE,"SO",6,2,FALSE,1,0,0,0,0,0,NA,FALSE,"goe_ans",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,"8807SO","",TRUE,6,2,FALSE,2,0,0,0,0,0,4,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0.04,0.04,0.05,-2,TRUE,TRUE
"182","",8808,FALSE,"SW",10,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8808SW","",TRUE,10,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0.09,0.1,0.08,0,FALSE,FALSE
"183","",8808,FALSE,"NO",10,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8808NO","",TRUE,10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.09,0.1,0.08,0,FALSE,FALSE
"184","",8809,FALSE,"SW",8,1,TRUE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8809SW","",TRUE,8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.1,0.11,0.08,0,FALSE,FALSE
"185","",8809,FALSE,"NW",9,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8809NW","",TRUE,9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.1,0.11,0.08,0,FALSE,FALSE
"186","",8810,FALSE,"SO",14,2,FALSE,1,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,"8810SO","tot",TRUE,13,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.18,0.2,0.15,-1,TRUE,FALSE
"187","",8810,FALSE,"NW",17,3,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3,"8810NW","",TRUE,17,4,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0.18,0.2,0.15,0,FALSE,FALSE
"188","",8810,FALSE,"NO",11,4,FALSE,0,1,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,3,"8810NO","",TRUE,11,3,FALSE,0,0,0,0,0,2,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.18,0.2,0.15,0,TRUE,FALSE
"189","",8811,FALSE,"SW",12,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8811SW","",TRUE,8,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0.12,0.12,0.13,-4,FALSE,FALSE
"190","",8811,FALSE,"NW",10,2,FALSE,0,0,0,1,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"8811NW","",TRUE,9,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.12,0.12,0.13,-1,FALSE,FALSE
"191","",8812,FALSE,"NW",14,2,FALSE,0,0,0,0,1,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8812NW","",TRUE,13,1,FALSE,0,0,0,0,0,0,NA,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.2,0.22,0.18,-1,FALSE,FALSE
"192","",8813,FALSE,"SW",12,2,FALSE,0,0,0,0,0,1,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8813SW","tot",TRUE,12,2,FALSE,0,0,0,0,0,2,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.31,0.37,0.21,0,FALSE,FALSE
"193","",8813,FALSE,"NO",11,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8813NO","",TRUE,11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.31,0.37,0.21,0,FALSE,FALSE
"194","matschig",8814,FALSE,"SO",11,1,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8814SO","",TRUE,10,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.25,0.31,0.15,-1,FALSE,FALSE
"195","",8814,FALSE,"SW",12,3,FALSE,0,0,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3,"8814SW","",TRUE,11,4,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0.25,0.31,0.15,-1,FALSE,FALSE
"196","leicht ausgegraben",8814,FALSE,"NW",16,2,FALSE,0,0,0,0,1,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"8814NW","tot",TRUE,16,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.25,0.31,0.15,0,FALSE,FALSE
"197","",8815,FALSE,"SO",13,2,FALSE,0,1,0,0,0,0,NA,FALSE,"goe_ans",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,"8815SO","",TRUE,13,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.12,0.12,0.11,0,TRUE,FALSE
"198","",1,TRUE,"NO",18,4,FALSE,0,0,0,0,1,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3,"1NO","",TRUE,18,5,FALSE,0,1,0,0,0,0,16,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,0.07,0.05,0.1,-2,TRUE,TRUE
"199","",7,FALSE,"NO",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"7NO","tot, eigentlich nicht gefunden aber in der Ecke ist gar kein Baum mehr",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.03,0.02,0.05,0,FALSE,FALSE
"200","",9,FALSE,"MITTE",2,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"9MITTE","tot, weil überhaupt keine Eschen gefunden wurden",TRUE,2,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0.01,0.01,0.02,0,FALSE,FALSE
"201","",12,FALSE,"SW",5,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"12SW","tot",TRUE,5,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.05,0.04,0.06,0,FALSE,FALSE
"202","",19,TRUE,"NW",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"19NW","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.05,0.05,0.05,0,FALSE,FALSE
"203","",22,FALSE,"SW",13,3,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,3,"22SW","tot",TRUE,13,3,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0.16,0.16,0.16,0,FALSE,FALSE
"204","",22,FALSE,"NW",23,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"22NW","totholz liegt drauf",TRUE,22,2,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0.16,0.16,0.16,-1,FALSE,FALSE
"205","",22,FALSE,"NO",13,2,FALSE,0,1,0,0,0,0,2,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,1,"22NO","",TRUE,12,2,FALSE,0,1,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0.16,0.16,0.16,-1,TRUE,FALSE
"206","",23,FALSE,"SW",8,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"23SW","",TRUE,8,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.09,0.1,0.08,0,FALSE,FALSE
"207","",24,FALSE,"MITTE",31,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"24MITTE","",TRUE,31,4,FALSE,0,0,0,1,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0.12,0.1,0.15,0,FALSE,FALSE
"208","",24,FALSE,"SO",34,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"24SO","",TRUE,33,5,FALSE,0,0,0,1,0,0,NA,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0.12,0.1,0.15,-1,FALSE,FALSE
"209","",25,FALSE,"SO",5,2,FALSE,0,0,0,0,0,1,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"25SO","tot",TRUE,5,2,FALSE,0,0,0,0,0,2,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.12,0.1,0.14,0,FALSE,FALSE
"210","",25,FALSE,"NW",7,1,TRUE,0,0,0,0,0,0,2,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"25NW","unter Holz",TRUE,4,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.12,0.1,0.14,-3,FALSE,FALSE
"211","",25,FALSE,"NO",14,2,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,2,"25NO","",TRUE,14,3,FALSE,1,0,0,1,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0.12,0.1,0.14,0,TRUE,FALSE
"212","",28,FALSE,"NW",6,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"28NW","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.13,0.15,0.11,0,FALSE,FALSE
"213","",28,FALSE,"MITTE",6,1,FALSE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"28MITTE","korrekt",TRUE,5,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.13,0.15,0.11,-1,FALSE,FALSE
"214","",31,FALSE,"MITTE",6,1,TRUE,0,0,0,0,0,0,1,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"31MITTE","tot",TRUE,6,1,FALSE,0,0,0,0,0,1,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.2,0.2,0.19,0,FALSE,FALSE
"215","",31,FALSE,"NO",9,1,FALSE,0,0,0,0,0,0,0,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"31NO","",TRUE,8,2,FALSE,0,0,1,0,0,0,NA,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0.2,0.2,0.19,-1,TRUE,TRUE
"216","",35,FALSE,"SW",11,2,FALSE,0,0,0,0,1,0,NA,FALSE,"lau",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,1,"35SW","",TRUE,11,1,FALSE,0,0,0,0,0,0,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.04,0.05,0.03,0,FALSE,FALSE
