Plotnummer,Quadrant,Rueckegasse,Esche markiert,Baumart,Hoehe,Hoehe Vorjahr,Hoehe Vorvorjahr,Anzahl Triebe,ETS abgestorben frisch,ETS abgestorben alt,ETS lebend,Verbiss lebend,Verbiss tot,Sonstige Gruende tot,Bemerkungen,Rand,Zaun
,Süden,,,Esche,65,,,1,,,,,,T1,ganz t0t,FALSE,FALSE
,,,Süd,Esche,58,,,1,,,,,,,,FALSE,FALSE
,,,,Esche,66,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,94,73,60,,,,,,,,,FALSE,FALSE
,,,,SAh,71,62,48,,,,,,,,,FALSE,FALSE
,,,,Esche,62,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,62,54,45,,,,,,,,,FALSE,FALSE
,,,,SAh,99,81,72,,,,,,,,,FALSE,FALSE
29,Norden,,,FAh,900,734,633,,,,,,,,,FALSE,FALSE
,,,,HBu,718,558,520,,,,,,,,,FALSE,FALSE
,,,,HBu,609,559,552,,,,,,,,,FALSE,FALSE
,,,,HBu,597,544,421,,,,,,,,,FALSE,FALSE
,,,,HBu,136,120,106,,,,,,,,,FALSE,FALSE
,,,,BAh,178,147,117,,,,,,,,,FALSE,FALSE
,,,,HBu,172,133,102,,,,,,,,,FALSE,FALSE
,,,,SAh,165,134,102,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,110,,,,,,,,,,,FALSE,FALSE
,,,,SAh,152,126,96,,,,,,,,,FALSE,FALSE
,,,,HBu,111,88,82,,,,,,,,,FALSE,FALSE
,,,,HBu,252,144,118,,,,,,,,,FALSE,FALSE
,,,,SAh,96,80,50,,,,,,,,,FALSE,FALSE
,,,,SAh,88,70,,,,,,,,,,FALSE,FALSE
,,,,SAh,115,90,,,,,,,,,,FALSE,FALSE
,,,,SAh,93,70,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,233,188,,,,,,,,,,FALSE,FALSE
,,,,SAh,110,100,80,,,,,,,,,FALSE,FALSE
,,,,SAh,100,83,55,,,,,,,,,FALSE,FALSE
,,,,SAh,248,178,137,,,,,,,,,FALSE,FALSE
,Osten,,,Quercus spec,118,,,,,,,,,,,FALSE,FALSE
,,,,BAh,54,45,37,,,,,,,,,FALSE,FALSE
,,,,Esche,158,128,125,1,,,,,,,,FALSE,FALSE
,,,,Quercus spec,244,222,170,,,,,,,,,FALSE,FALSE
,,,,HBu,142,125,103,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,110,,,,,,,,,,,FALSE,FALSE
,,,,HBu,612,448,330,,,,,,,,,FALSE,FALSE
,,,,HBu,412,374,347,,,,,,,,,FALSE,FALSE
,,,,SAh,133,100,72,,,,,,,,,FALSE,FALSE
,,,,SAh,267,201,106,,,,,,,,,FALSE,FALSE
,,,,SAh,59,42,23,,,,,,,,,FALSE,FALSE
,Westen,,,HBu,525,436,414,,,,,,,,,FALSE,FALSE
,,,,HBu,472,368,295,,,,,,,,,FALSE,FALSE
,,,,SAh,111,90,82,,,,,,,,,FALSE,FALSE
,,,,SAh,118,101,63,,,,,,,,,FALSE,FALSE
,,,,SAh,116,93,65,,,,,,,,,FALSE,FALSE
,,,,SAh,335,171,119,,,,,,,,,FALSE,FALSE
,,,,SAh,71,65,40,,,,,,,,,FALSE,FALSE
,,,,SAh,149,116,87,,,,,,,,,FALSE,FALSE
,,,,SAh,83,39,,,,,,,,,,FALSE,FALSE
,,,West,Esche,342,280,182,1,,,,,,,,FALSE,FALSE
,,,,HBu,114,96,66,,,,,,,,,FALSE,FALSE
,,,,SAh,95,93,68,,,,,,,,,FALSE,FALSE
,Süden,,,SAh,166,109,67,,,,,,,,,FALSE,FALSE
,,,,SAh,159,124,95,,,,,,,,,FALSE,FALSE
,,,,HBu,215,149,137,,,,,,,,"wurzelt im Westen, größter Teil am Boden, 557 lang",FALSE,FALSE
,,,,SAh,111,75,52,,,,,,,,,FALSE,FALSE
,,,,HBu,490,411,399,,,,,,,,,FALSE,FALSE
,,,,SAh,78,49,,,,,,,,,,FALSE,FALSE
31,,In der Fahrspur,, ,,,,,,,,,,,"Keine Bäume, steht fast ganz unter Wasser",FALSE,FALSE
32,Süden,,,Quercus spec,589,493,372,,,,,,,,,FALSE,FALSE
,,,,SAh,95,81,60,,,,,,,,,FALSE,FALSE
,,,,BAh,111,97,,,,,,,,,,FALSE,FALSE
,,,Süd,Esche,89,74,,1,,,,,,,,FALSE,FALSE
,,,,SAh,104,85,64,,,,,,,,,FALSE,FALSE
,,,,SAh,138,101,75,,,,,,,,,FALSE,FALSE
,,,,HBu,101,85,74,,,,,,,,,FALSE,FALSE
,,,,Esche,62,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,86,72,39,,,,,,,,,FALSE,FALSE
,,,,SAh,133,100,70,,,,,,,,,FALSE,FALSE
,,,,SAh,113,94,59,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,107,,,,,,,,,,,FALSE,FALSE
,,,,Esche,695,682,601,12,,,,,1,2,,FALSE,FALSE
,Westen,,,HBu,837,673,235,,,,,,,,,FALSE,FALSE
,,,,HBu,639,634,610,,,,,,,,,FALSE,FALSE
,,,,Esche,69,57,,1,,,,,,,,FALSE,FALSE
,,,,HBu,252,201,153,,,,,,,,,FALSE,FALSE
,,,,SAh,195,149,93,,,,,,,,,FALSE,FALSE
,,,,HBu,558,500,396,,,,,,,,,FALSE,FALSE
,,,,SAh,148,122,89,,,,,,,,,FALSE,FALSE
,Norden,,,SAh,224,191,184,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,187,140,,,,,,,,,,FALSE,FALSE
,,,Nord,Esche,830,752,617,13,,,,,2,3,,FALSE,FALSE
,,,,SAh,115,94,68,,,,,,,,,FALSE,FALSE
,Osten,,,HBu,576,492,453,,,,,,,,,FALSE,FALSE
,,,,HBu,498,421,402,,,,,,,,,FALSE,FALSE
,,,,SAh,122,107,87,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,157,140,,,,,,,,,,FALSE,FALSE
,,,,SAh,74,58,46,,,,,,,,,FALSE,FALSE
,,,,SAh,127,94,67,,,,,,,,,FALSE,FALSE
,,,,SAh,126,114,85,,,,,,,,,FALSE,FALSE
,,,,SAh,110,85,62,,,,,,,,,FALSE,FALSE
,,,,SAh,110,100,66,,,,,,,,,FALSE,FALSE
,,,,SAh,148,119,87,,,,,,,,,FALSE,FALSE
36,Norden,,Nord,Esche,76,61,,1,,,,,,,,FALSE,FALSE
,,,,SAh,89,85,79,,,,,,,,,FALSE,FALSE
,Osten,,Ost,Esche,447,428,402,24,1,t12,,,,7,,FALSE,FALSE
,Süden,,,HBu,462,402,371,,,,,,,,,FALSE,FALSE
,,,,SAh,83,67,43,,,,,,,,,FALSE,FALSE
,Westen,,,SAh,104,94,72,,,,,,,,,FALSE,FALSE
,,,,SAh,105,96,66,,,,,,,,,FALSE,FALSE
,,,,SAh,66,63,,,,,,,,,,FALSE,FALSE
37,Westen,,,SAh,136,90,65,,,,,,,,,FALSE,FALSE
,,,,SAh,80,57,38,,,,,,,,,FALSE,FALSE
,,,,SAh,76,42,25,,,,,,,,,FALSE,FALSE
,,,,SAh,128,77,46,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,98,56,,,,,,,,,,FALSE,FALSE
,,,,SAh,144,101,80,,,,,,,,,FALSE,FALSE
,Süden,,,HBu,475,414,314,,,,,,,,,FALSE,FALSE
,,,,HBu,331,296,274,,,,,,,,,FALSE,FALSE
,,,,SAh,237,226,218,,,,,,,,,FALSE,FALSE
,,,,HBu,304,190,173,,,,,,,,,FALSE,FALSE
,,,Süd,Esche,304,288,223,2,1,t1,,,,,"ursprüngliche Höhe 388, grüne 270",FALSE,FALSE
,,,,HBu,244,90,21,,,,,,,,Ausläufer mit 14 cm. Abstand,FALSE,FALSE
,Norden,,,HBu,1302,697,681,,,,,,,,,FALSE,FALSE
,,,,SAh,403,321,310,,,,,,,,,FALSE,FALSE
,,,,SAh,119,91,62,,,,,,,,,FALSE,FALSE
,,,,SAh,106,90,69,,,,,,,,,FALSE,FALSE
,,,,SAh,125,109,80,,,,,,,,,FALSE,FALSE
,,,,SAh,120,109,86,,,,,,,,,FALSE,FALSE
,,,,SAh,103,90,65,,,,,,,,,FALSE,FALSE
,,,,SAh,82,50,15,,,,,,,,unten schief,FALSE,FALSE
,,,,SAh,94,64,46,,,,,,,,,FALSE,FALSE
,Osten,,,HBu,240,191,170,,,,,,,,,FALSE,FALSE
,,,,SAh,176,158,145,,,,,,,,,FALSE,FALSE
,,,,HBu,265,155,119,,,,,,,,,FALSE,FALSE
38,Norden,,,HBu,450,398,389,,,,,,,,,FALSE,FALSE
,,,,SAh,380,315,311,,,,,,,,,FALSE,FALSE
,,,,SAh,260,215,200,,,,,,,,,FALSE,FALSE
39,Norden,,,Pfaffenhütchen,304,195,140,,,,,,,,,FALSE,FALSE
,,,,Pfaffenhütchen,85,72,30,,,,,,,,,FALSE,FALSE
,Westen,,West,Esche,51,49,,1,,,,,,,,FALSE,FALSE
,Süden,,,SAh,152,106,94,,,,,,,,,FALSE,FALSE
,Osten,,,SAh,242,182,154,,,,,,,,,FALSE,FALSE
40,Süden,Direkt auf Fahrspuhr,,Gemeine Schlehe,928,614,572,,,,,,,,,FALSE,FALSE
59,Osten,,,Gemeine Schlehe,1012,853,633,,,,,,,,Starkes Totholz liegt im Plot,FALSE,FALSE
,Westen,,,Gemeine Schlehe,2681,1976,1895,,,,,,,,,FALSE,FALSE
41,Westen,,West,Esche,2134,1986,1906,38,1,18,t9,,,7,"grüne Höhe 800, wächst aus umgestürztem Stamm, , toter Baum quer durch den Plot",FALSE,FALSE
,,,,SAh,218,208,193,,,,,,,,,FALSE,FALSE
,Norden,,,SAh,270,268,254,,,,,,,,,FALSE,FALSE
,Osten,,,HBu,311,124,96,,,,,,,,,FALSE,FALSE
,Süden,,,HBu,435,391,370,,,,,,,,,FALSE,FALSE
,,,,HBu,593,402,402,,,,,,,,,FALSE,FALSE
,,,,HBu,558,434,431,,,,,,,,,FALSE,FALSE
58,Westen,,,Gemeine Schlehe,1654,1244,720,,,,,,,,", mehrere tote Bäume über dem Plot",FALSE,FALSE
,Norden,,,Gemeine Schlehe,724,290,197,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,580,535,312,,,,,,,,,FALSE,FALSE
,Osten,,,Gemeine Schlehe,321,182,108,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,483,,,,,,,,,,,FALSE,FALSE
,Süden,,,Gemeine Schlehe,383,279,223,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,421,361,351,,,,,,,,,FALSE,FALSE
57,Westen,,,SAh,103,83,60,,,,,,,,", 1 toter Baum 30 cm über Plot",FALSE,FALSE
,,,,SAh,140,123,74,,,,,,,,,FALSE,FALSE
,,,,SAh,79,,,,,,,,,,,FALSE,FALSE
,,,,SAh,103,77,52,,,,,,,,,FALSE,FALSE
,,,,HBu,111,88,55,,,,,,,,,FALSE,FALSE
,,,,SAh,120,94,73,,,,,,,,,FALSE,FALSE
,,,,SAh,98,95,38,,,,,,,,,FALSE,FALSE
,,,,Esche,77,,,1,,,,,,,,FALSE,FALSE
,,,,Esche,82,69,,1,,,,,,,,FALSE,FALSE
,,,,Esche,48,,,1,,,,,,,,FALSE,FALSE
,,,,Esche,98,67,,1,,,,,,,,FALSE,FALSE
,,,,Quercus spec,54,,,,,,,,,,,FALSE,FALSE
,,,West,Esche,87,51,,1,,,,,,,,FALSE,FALSE
,,,,SAh,135,111,75,,,,,,,,,FALSE,FALSE
,,,,SAh,99,84,50,,,,,,,,,FALSE,FALSE
,,,,SAh,99,85,62,,,,,,,,,FALSE,FALSE
,,,,SAh,224,220,178,,,,,,,,,FALSE,FALSE
,,,,FAh,428,388,255,,,,,,,,,FALSE,FALSE
,,,,Esche,72,60,50,,,,,,,,,FALSE,FALSE
,,,,FAh,89,80,,,,,,,,,,FALSE,FALSE
,Norden,,,HBu,77,69,,,,,,,,,,FALSE,FALSE
,,,,SAh,209,171,103,,,,,,,,,FALSE,FALSE
,,,,SAh,183,123,81,,,,,,,,,FALSE,FALSE
,,,,SAh,139,120,83,,,,,,,,,FALSE,FALSE
,,,,SAh,168,159,95,,,,,,,,,FALSE,FALSE
,,,,SAh,116,99,68,,,,,,,,,FALSE,FALSE
,,,,SAh,136,121,76,,,,,,,,,FALSE,FALSE
,,,,SAh,119,91,43,,,,,,,,,FALSE,FALSE
,,,,HBu,149,116,101,,,,,,,,,FALSE,FALSE
,,,,SAh,59,18,,,,,,,,,,FALSE,FALSE
,,,,SAh,80,76,,,,,,,,,,FALSE,FALSE
,,,,SAh,94,80,61,,,,,,,,,FALSE,FALSE
,,,,SAh,86,20,,,,,,,,,,FALSE,FALSE
,,,,SAh,161,149,130,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,184,137,,,,,,,,,,FALSE,FALSE
,Osten,,,SAh,104,96,88,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,178,142,,,,,,,,,,FALSE,FALSE
,,,,SAh,96,83,57,,,,,,,,,FALSE,FALSE
,,,,SAh,74,,,,,,,,,,,FALSE,FALSE
,,,,FAh,84,57,,,,,,,,,,FALSE,FALSE
,Süden,,süd,Esche,80,74,67,,,,,,,,,FALSE,FALSE
,,,,FAh,225,191,1,,,,,,,,,FALSE,FALSE
,,,,SAh,140,119,87,,,,,,,,,FALSE,FALSE
,,,,Weißdorn spec.,,,,,,,,,,,,FALSE,FALSE
,,,,SAh,94,85,59,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,125,,,,,,,,,,,FALSE,FALSE
,,,,Weißdorn spec.,1484,1144,1000,,,,,,,,,FALSE,FALSE
45,Norden,,,FAh,5108,4823,4214,,,,,,,,44612,FALSE,FALSE
,,,,SAh,87,70,63,,,,,,,,,FALSE,FALSE
,Osten,,,SAh,76,69,54,,,,,,,,,FALSE,FALSE
44,Süden,,,Weißdorn spec.,276,230,220,,,,,,,,Baum 239 auf Westquadrant,FALSE,FALSE
,,,,SAh,111,101,83,,,,,,,,,FALSE,FALSE
,,,Süd,Esche,65,,,1,,,T1,,,,,FALSE,FALSE
,Norden,,,Quercus spec,198,157,,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,208,141,,,,,,,,,,FALSE,FALSE
43,Süden,,Süd,Esche,70,58,,1,,,,,,,Ploz halb im Graben,FALSE,FALSE
,Norden,,,HBu,100,,,,,,,,,,,FALSE,FALSE
42,Norden,,,BAh,193,186,173,,,,,,,,,FALSE,FALSE
,,,,HBu,955,685,665,,,,,,,,,FALSE,FALSE
,Westen,,,HBu,987,600,580,,,,,,,,,FALSE,FALSE
,,,West,Esche,499,464,456,14,2,T8,4,,,,Grüne Höhe 100mm,FALSE,FALSE
63,Norden,,,Daphne,949,550,530,,,,,,,,,FALSE,FALSE
,,,,SAh,443,394,389,,,,,,,,,FALSE,FALSE
,,,,SAh,280,233,224,,,,,,,,,FALSE,FALSE
,,,,SAh,125,90,70,,,,,,,,,FALSE,FALSE
,,,,SAh,130,114,97,,,,,,,,,FALSE,FALSE
,,,,SAh,234,230,210,,,,,,,,"kriechend, weniger als 45°",FALSE,FALSE
,Osten,,,SAh,465,392,383,,,,,,,,,FALSE,FALSE
,,,,Weißdorn spec.,605,510,482,,,,,,,,,FALSE,FALSE
,,,,FAh,640,564,467,,,,,,,,,FALSE,FALSE
,,,,HBu,362,348,298,,,,,,,,,FALSE,FALSE
,,,,HBu,393,393,392,,,,,,,,oben waagerecht,FALSE,FALSE
,süden,,,SAh,228,209,173,,,,,,,,,FALSE,FALSE
,,,,SAh,333,294,243,,,,,,,,,FALSE,FALSE
56,Westen,,,SAh,90,74,62,,,,,,,,,FALSE,FALSE
,,,,SAh,103,91,73,,,,,,,,,FALSE,FALSE
,,,,SAh,432,415,395,,,,,,,,,FALSE,FALSE
,,,,HBu,50,36,,,,,,,,,,FALSE,FALSE
,,,,SAh,103,87,,,,,,,,,,FALSE,FALSE
,,,,SAh,96,75,46,,,,,,,,,FALSE,FALSE
,Norden,,,SAh,120,119,95,,,,,,,,,FALSE,FALSE
,,,,SAh,74,66,38,,,,,,,,,FALSE,FALSE
,,,,SAh,156,134,105,,,,,,,,,FALSE,FALSE
,,,,SAh,80,,,,,,,,,,,FALSE,FALSE
,,,,SAh,119,112,82,,,,,,,,,FALSE,FALSE
,,,Nord,Esche,67,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,97,80,51,,,,,,,,,FALSE,FALSE
,,,,SAh,70,57,,,,,,,,,,FALSE,FALSE
,,,,SAh,123,79,,,,,,,,,,FALSE,FALSE
,,,,SAh,104,102,84,,,,,,,,,FALSE,FALSE
,,,,SAh,115,87,70,,,,,,,,,FALSE,FALSE
,,,,SAh,96,60,,,,,,,,,,FALSE,FALSE
,,,,SAh,112,104,82,,,,,,,,,FALSE,FALSE
,,,,SAh,112,83,55,,,,,,,,,FALSE,FALSE
,,,,Quercus spec,201,,,,,,,,,,,FALSE,FALSE
,,,,Esche,81,,,,,,,,,,,FALSE,FALSE
,,,,Esche,92,,,,,,,,,,,FALSE,FALSE
,Osten,,,Quercus spec,235,228,216,,,,,,,,,FALSE,FALSE
,,,,SAh,154,122,86,,,,,,,,,FALSE,FALSE
,,,,SAh,115,82,66,,,,,,,,,FALSE,FALSE
,,,,SAh,132,107,85,,,,,,,,,FALSE,FALSE
,,,Ost,Esche,99,88,,1,,,,,,,,FALSE,FALSE
,,,,SAh,124,98,79,,,,,,,,,FALSE,FALSE
,,,,Esche,75,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,87,81,65,,,,,,,,,FALSE,FALSE
,,,,SAh,107,101,85,,,,,,,,,FALSE,FALSE
,,,,Weißdorn spec.,245,234,165,,,,,,,,,FALSE,FALSE
,,,,SAh,142,111,82,,,,,,,,,FALSE,FALSE
,,,,Esche,71,60,,2,,,,,,,,FALSE,FALSE
,,,,Esche,73,65,,1,,,,,,,,FALSE,FALSE
,,,,SAh,139,117,96,,,,,,,,,FALSE,FALSE
,,,,Esche,100,78,,,,,,,,,,FALSE,FALSE
,,,,FAh,6135,5525,5250,,,,,,,,,FALSE,FALSE
,Süden,,,SAh,83,76,52,,,,,,,,,FALSE,FALSE
,Osten,,,FAh,1485,1403,1262,,,,,,,,,FALSE,FALSE
,Süden,,,Esche,68,52,,3,,,,,,1,,FALSE,FALSE
,,,,Esche,59,,,1,,,,,,,,FALSE,FALSE
,,,,Quercus spec,133,,,,,,,,,,,FALSE,FALSE
,,,,Esche,298,122,25,7,,t3,,,,1,,FALSE,FALSE
,,,,Esche,81,,,1,,,,,,,,FALSE,FALSE
,,,,SAh,82,61,,,,,,,,,,FALSE,FALSE
,,,,Esche,71,,,1,,,,,,,,FALSE,FALSE
,,,süd,Esche,504,454,417,6,1,3,,,,,Terminaltrieb von Nekrose bedroht,FALSE,FALSE
62,Osten,,,FAh,65,45,,,,,,,,,,FALSE,FALSE
,,,,SAh,86,82,69,,,,,,,,,FALSE,FALSE
,,,,SAh,84,77,,,,,,,,,,FALSE,FALSE
,,,,SAh,68,62,52,,,,,,,,,FALSE,FALSE
,,,,HBu,75,64,,,,,,,,,,FALSE,FALSE
,,,,SAh,104,93,84,,,,,,,,,FALSE,FALSE
,,,,SAh,94,82,,,,,,,,,,FALSE,FALSE
,,,,SAh,173,168,165,,,,,,,,,FALSE,FALSE
,,,,SAh,130,120,102,,,,,,,,,FALSE,FALSE
,,,,SAh,115,92,70,,,,,,,,,FALSE,FALSE
,,,,Weißdorn spec.,404,325,272,,,,,,,,,FALSE,FALSE
,,,,SAh,94,83,65,,,,,,,,,FALSE,FALSE
,,,,SAh,50,45,,,,,,,,,,FALSE,FALSE
,,,,SAh,72,60,,,,,,,,,,FALSE,FALSE
,,,,SAh,68,60,,,,,,,,,,FALSE,FALSE
,Süden,,,FAh,54,49,,,,,,,,,,FALSE,FALSE
,,,,Weißdorn spec.,60,,,,,,,,,,,FALSE,FALSE
,,,,HBu,202,40,1,,,,,,,,Austrieb aus älterem Trieb,FALSE,FALSE
,,,,SAh,76,62,56,,,,,,,,,FALSE,FALSE
,,,,HBu,112,65,,,,,,,,,,FALSE,FALSE
,,,,HBu,52,,,,,,,,,,,FALSE,FALSE
,,,,HBu,181,167,145,,,,,,,,,FALSE,FALSE
,,,,FAh,87,79,,,,,,,,,,FALSE,FALSE
,,,Süd,Esche,73,57,,1,,,,,,,,FALSE,FALSE
,,,,Esche,93,60,,,,,,,,,,FALSE,FALSE
,Westen,,,SAh,64,54,,,,,,,,,,FALSE,FALSE
,,,,Esche,76,65,,1,,,,,,,,FALSE,FALSE
,,,,SAh,102,97,80,,,,,,,,,FALSE,FALSE
,,,,FAh,68,60,,,,,,,,,,FALSE,FALSE
,,,,SAh,92,82,58,,,,,,,,,FALSE,FALSE
,,,,Esche,46,28,,1,,,,,,,,FALSE,FALSE
,,,,Esche,74,62,51,1,,,,,,,,FALSE,FALSE
,,,,SAh,75,,,,,,,,,,,FALSE,FALSE
,,,,SAh,78,,,,,,,,,,,FALSE,FALSE
,,,,SAh,112,102,80,,,,,,,,,FALSE,FALSE
,,,,SAh,87,79,67,,,,,,,,,FALSE,FALSE
,,,,SAh,98,78,62,,,,,,,,,FALSE,FALSE
,,,,Weißdorn spec.,55,,,,,,,,,,,FALSE,FALSE
,,,,SAh,78,,,,,,,,,,,FALSE,FALSE
,,,,SAh,105,100,81,,,,,,,,,FALSE,FALSE
,,,,SAh,100,96,,,,,,,,,,FALSE,FALSE
,,,,SAh,115,104,93,,,,,,,,,FALSE,FALSE
,,,,SAh,118,116,,,,,,,,,,FALSE,FALSE
,,,,Esche,55,51,,1,,,,,,,,FALSE,FALSE
,,,,Esche,52,40,,1,,,,,,,,FALSE,FALSE
,,,,HBu,458,454,450,,,,,,,,,FALSE,FALSE
,Norden,,,HBu,415,385,380,,,,,,,,,FALSE,FALSE
,,,,SAh,123,111,96,,,,,,,,,FALSE,FALSE
,,,,SAh,129,113,99,,,,,,,,,FALSE,FALSE
,,,,SAh,128,117,99,,,,,,,,,FALSE,FALSE
,,,,HBu,320,270,258,,,,,,,,,FALSE,FALSE
,,,Nord,Esche,58,46,42,1,,,,,,,,FALSE,FALSE
,,,,Esche,226,186,155,4,,,,,,t2,,FALSE,FALSE
,,,,SAh,115,102,85,,,,,,,,,FALSE,FALSE
,,,,SAh,107,98,80,,,,,,,,,FALSE,FALSE
,,,,SAh,117,106,88,,,,,,,,,FALSE,FALSE
,,,,SAh,61,53,,,,,,,,,,FALSE,FALSE
,,,,Weißdorn spec.,3291,2265,2042,,,,,,,,,FALSE,FALSE
55,Osten,,,BAh,224,215,122,,,,,,,,", baum 229 steht auf der Südecke",FALSE,FALSE
,Westen,,,Weißdorn spec.,2875,2750,2330,,,,,,,,,FALSE,FALSE
64,Osten,,,Gemeine Schlehe,3095,2970,2576,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,3076,3011,2912,,,,,,,,,FALSE,FALSE
,,,,SAh,129,94,75,,,,,,,,,FALSE,FALSE
,,,,SAh,132,101,82,,,,,,,,,FALSE,FALSE
,,,,SAh,113,99,81,,,,,,,,,FALSE,FALSE
,Süden,,,Gemeine Schlehe,3179,3066,3014,,,,,,,,,FALSE,FALSE
,Osten,,,SAh,113,96,80,,,,,,,,,FALSE,FALSE
,,,,SAh,118,89,71,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,355,NA,NA,,,,,,,,alles darüber ist tot,FALSE,FALSE
,,,,Gemeine Schlehe,400,322,312,,,,,,,,alles darüber ist tot,FALSE,FALSE
,Süden,,,SAh,95,66,41,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,2688,2635,2490,,,,,,,,"Neuaustrieb aus Ast, der außerhalb des Plottes wurzelt",FALSE,FALSE
,Westen,,,SAh,140,117,82,,,,,,,,,FALSE,FALSE
,Norden,,,Vogelkirsche,131,94,,,,,,,,,,FALSE,FALSE
,,,,SAh,99,75,59,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,620,590,370,,,,,,,,,FALSE,FALSE
65,Westen,,,SAh,105,93,76,,,,,,,,,FALSE,FALSE
,,,,SAh,100,95,81,,,,,,,,,FALSE,FALSE
,,,,SAh,87,76,53,,,,,,,,,FALSE,FALSE
,,,,SAh,96,89,62,,,,,,,,,FALSE,FALSE
,,,,SAh,93,82,65,,,,,,,,,FALSE,FALSE
,Norden,,,SAh,88,79,61,,,,,,,,,FALSE,FALSE
,,,,SAh,110,104,85,,,,,,,,,FALSE,FALSE
,,,,SAh,107,105,89,,,,,,,,,FALSE,FALSE
,,,,SAh,124,109,86,,,,,,,,,FALSE,FALSE
,,,,SAh,103,92,71,,,,,,,,,FALSE,FALSE
,,,,SAh,112,103,86,,,,,,,,,FALSE,FALSE
,,,,SAh,109,105,87,,,,,,,,,FALSE,FALSE
,,,,SAh,105,92,,,,,,,,,,FALSE,FALSE
,,,,SAh,111,102,94,,,,,,,,,FALSE,FALSE
,,,,SAh,101,92,79,,,,,,,,,FALSE,FALSE
,Süden,,,SAh,148,144,140,,,,,,,,,FALSE,FALSE
,,,,SAh,86,77,50,,,,,,,,,FALSE,FALSE
,,,,SAh,92,80,62,,,,,,,,,FALSE,FALSE
,,,,FAh,429,355,322,,,,,,,,,FALSE,FALSE
,,,süd,Esche,46,41,,1,,,,,,,,FALSE,FALSE
,,,,SAh,66,58,45,,,,,,,,,FALSE,FALSE
,,,,SAh,178,170,156,,,,,,,,,FALSE,FALSE
,,,,SAh,71,65,54,,,,,,,,,FALSE,FALSE
,,,,SAh,61,58,,,,,,,,,,FALSE,FALSE
,Osten,,,SAh,110,102,90,,,,,,,,,FALSE,FALSE
,,,Ost,Esche,81,61,,1,,,,,,,,FALSE,FALSE
,,,,SAh,137,132,106,,,,,,,,,FALSE,FALSE
,,,,SAh,98,86,66,,,,,,,,,FALSE,FALSE
,,,,SAh,82,61,,,,,,,,,,FALSE,FALSE
,,,,SAh,125,111,90,,,,,,,,,FALSE,FALSE
,,,,SAh,125,121,103,,,,,,,,,FALSE,FALSE
,,,,SAh,114,107,85,,,,,,,,,FALSE,FALSE
,,,,SAh,88,80,62,,,,,,,,,FALSE,FALSE
,,,,SAh,103,92,75,,,,,,,,,FALSE,FALSE
,,,,SAh,221,216,203,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,1120,940,920,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,692,570,560,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,640,595,585,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,345,218,177,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,245,190,146,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,835,730,615,,,,,,,,,FALSE,FALSE
,Süden,,,Gemeine Schlehe,150,84,,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,164,97,45,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,215,1,1,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,285,70,,,,,,,,,,FALSE,FALSE
,Norden,,,Gemeine Schlehe,245,,,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,355,245,232,,,,,,,,,FALSE,FALSE
,,,,Gemeine Schlehe,72,37,,,,,,,,,,FALSE,FALSE
,osten,,,Gemeine Schlehe,81,,,,,,,,,,,FALSE,FALSE
,,,,Esche,114,108,100,1,,,,,,,,FALSE,FALSE
73,norden,,,Gemeine Schlehe,875,456,105,,,,,,,,,FALSE,FALSE
,,,Nord,Esche,99,,,1,,,,,,,,FALSE,FALSE
,west,,,Weißdorn spec.,686,577,444,,,,,,,,,FALSE,FALSE
