"","aufid","id","baumid","edvid","auf.x","nr","nralt","art","anzahl","repfl","alt","r","zf","ou","schicht","sonder","vdfv","kraft","dkrz1","dkrz2","ddauer","dmess","mh","d","a","e","h","hkschicht","hmod","hmodm","k","status","hbr","g0","g5","g10","g15","g20","g25","g30","g35","hmaxkb","hastfrei","sfg","sfe","bi","bemerk.baum","datum","Stempel","baumid.stammv","edvid.stammv","nr.stammv","art.stammv","auf.stammv","x","y","z","bemerk","datum.stammv","Stempel.stammv","auf.y","saison","monat","jahr","flha","flha_alt","qualitat","typ","umfang","dop","bstand","messh","repfac","dfmonat","dfjahr","bemerk.auf","pz","schluss","schichtung","schaft","krone","astig","bluemast","schaeden","vegetation"
"257","316313021","31631302158211",4634661,31631302,1,"58",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,532,0,0,532,13,532,"",NA,0,1,31.95,31.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634661,31631302,"58",211,1,33.145,-12.885,0.07,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"258","316313021","31631302159321",4634662,31631302,1,"59",NA,321,1,1,131,"",NA,"O",-1,NA,2,20,467,0,0,467,13,467,"",NA,0,1,29.93,29.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634662,31631302,"59",321,1,25.735,-8.785,-0.41,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"259","316313021","31631302160321",4634663,31631302,1,"60",NA,321,1,1,131,"",NA,"O",-1,NA,2,20,428,0,0,428,13,428,"",NA,0,1,29.33,29.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634663,31631302,"60",321,1,20.465,-5.285,-0.84,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"260","316313021","3163130216112",4634609,31631302,1,"6",NA,112,1,1,131,"",NA,"O",-1,NA,2,20,423,0,0,423,13,423,"",NA,287,1,30.48,30.48,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O bitte prüfen","",2023-04-11,2023-04-11 11:12:29,4634609,31631302,"6",112,1,47.915,3.625,0.61,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"261","316313021","31631302161321",4634664,31631302,1,"61",NA,321,1,1,131,"",NA,"U",-1,NA,4,50,285,0,0,285,13,285,"",NA,0,1,25.87,25.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","stammfaul!",2023-04-11,2023-04-11 11:12:29,4634664,31631302,"61",321,1,23.065,2.985,-0.96,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"262","316313021","31631302162211",4634665,31631302,1,"62",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,223,0,0,223,13,223,"",NA,0,1,23.66,23.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634665,31631302,"62",211,1,19.955,5.83499999999999,-1.32,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"263","316313021","31631302127211",4634630,31631302,1,"27",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,288,0,0,288,13,288,"",NA,0,1,26.56,26.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634630,31631302,"27",211,1,41.555,-4.545,0.57,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"264","316313021","31631302128211",4634631,31631302,1,"28",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,153,0,0,153,13,153,"",NA,0,1,19.21,19.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634631,31631302,"28",211,1,37.915,-10.755,0.33,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"265","316313021","31631302129211",4634632,31631302,1,"29",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,250,0,0,250,13,250,"",NA,238,1,24.99,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634632,31631302,"29",211,1,40.945,-14.165,0.63,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"266","316313021","31631302130211",4634633,31631302,1,"30",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,654,0,0,654,13,654,"",NA,334,1,33.15,33.15,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634633,31631302,"30",211,1,41.685,-15.035,0.61,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"267","316313021","31631302131211",4634634,31631302,1,"31",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,174,0,0,174,13,174,"",NA,0,1,20.72,20.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634634,31631302,"31",211,1,43.155,-17.375,0.55,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"268","316313021","31631302132211",4634635,31631302,1,"32",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,92,0,0,92,13,92,"",NA,0,1,13.88,13.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634635,31631302,"32",211,1,42.975,-18.755,0.53,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"269","316313021","3163130213321",4634606,31631302,1,"3",NA,321,1,1,30,"",NA,"U",-1,NA,4,50,202,0,0,202,13,202,"",NA,0,2,15.95,15.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634606,31631302,"3",321,1,62.935,3.395,1.24,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"270","316313021","31631302170211",4634673,31631302,1,"70",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,153,0,0,153,13,153,"",NA,0,1,19.21,19.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634673,31631302,"70",211,1,16.705,-17.265,-0.43,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"271","316313021","31631302171321",4634674,31631302,1,"71",NA,321,1,1,131,"",NA,"O",-1,NA,2,20,425,0,0,425,13,425,"",NA,0,1,29.28,29.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634674,31631302,"71",321,1,21.205,-17.955,-0.35,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"272","316313021","3163130217221",4634610,31631302,1,"7",NA,221,1,1,131,"",NA,"O",-1,NA,3,41,275,0,0,275,13,275,"",NA,246,1,23.86,23.86,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634610,31631302,"7",221,1,42.365,2.61499999999999,0.42,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"273","316313021","31631302172211",4634675,31631302,1,"72",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,242,0,0,242,13,242,"",NA,0,1,24.61,24.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634675,31631302,"72",211,1,24.185,-21.485,-0.31,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"274","316313021","31631302173211",4634676,31631302,1,"73",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,166,0,0,166,13,166,"",NA,0,1,20.17,20.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634676,31631302,"73",211,1,24.645,-21.705,-0.29,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"275","316313021","31631302174211",4634677,31631302,1,"74",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,675,0,0,675,13,675,"",NA,0,1,33.31,33.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634677,31631302,"74",211,1,29.355,-25.645,-0.02,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"276","316313021","31631302175211",4634678,31631302,1,"75",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,167,0,0,167,13,167,"",NA,0,1,20.24,20.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634678,31631302,"75",211,1,30.965,-24.365,-0.08,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"277","316313021","31631302176211",4634679,31631302,1,"76",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,95,0,0,95,13,95,"",NA,0,1,14.18,14.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634679,31631302,"76",211,1,30.305,-26.895,-0.1,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"278","316313021","31631302177211",4634680,31631302,1,"77",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,255,0,0,255,13,255,"",NA,0,1,25.21,25.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634680,31631302,"77",211,1,30.735,-27.485,-0.06,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"279","316313021","31631302178211",4634681,31631302,1,"78",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,148,0,0,148,13,148,"",NA,0,1,18.83,18.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634681,31631302,"78",211,1,27.885,-32.565,-0.1,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"280","316313021","31631302179321",4634682,31631302,1,"79",NA,321,1,1,131,"",NA,"U",-1,NA,4,50,210,0,0,210,13,210,"",NA,0,1,22.74,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"U bitte prüfen","",2023-04-11,2023-04-11 11:12:29,4634682,31631302,"79",321,1,30.645,-32.255,-0.05,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"281","316313021","31631302180321",4634683,31631302,1,"80",NA,321,1,1,131,"",NA,"U",-1,NA,4,50,147,0,0,147,13,147,"",NA,0,1,18.93,18.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634683,31631302,"80",321,1,34.645,-37.795,-0.07,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"282","316313021","31631302181211",4634684,31631302,1,"81",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,165,0,0,165,13,165,"",NA,0,1,20.1,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634684,31631302,"81",211,1,35.135,-40.865,-0.02,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"283","316313021","3163130218211",4634611,31631302,1,"8",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,232,0,0,232,13,232,"",NA,0,1,24.13,24.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634611,31631302,"8",211,1,36.715,2.85499999999999,0.04,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"284","316313021","31631302182321",4634685,31631302,1,"82",NA,321,1,1,131,"",NA,"O",-1,NA,3,41,310,0,0,310,13,310,"",NA,0,1,26.66,26.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634685,31631302,"82",321,1,43.285,-40.775,0.02,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"285","316313021","31631302183221",4634686,31631302,1,"83",NA,221,1,1,131,"",NA,"U",-1,NA,4,50,214,0,0,214,13,214,"",NA,226,1,20.97,20.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634686,31631302,"83",221,1,52.315,-40.345,0.41,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"286","316313021","31631302184211",4634687,31631302,1,"84",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,295,0,0,295,13,295,"",NA,255,1,26.82,26.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634687,31631302,"84",211,1,60.545,-40.025,0.63,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"287","316313021","31631302185211",4634688,31631302,1,"85",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,130,0,0,130,13,130,"",NA,0,1,17.37,17.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634688,31631302,"85",211,1,61.975,-38.535,0.59,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"288","316313021","31631302186112",4634689,31631302,1,"86",NA,112,1,1,131,"",NA,"O",-1,NA,2,20,488,0,0,488,13,488,"",NA,325,1,31.83,31.83,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634689,31631302,"86",112,1,62.125,-34.325,0.83,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"289","316313021","31631302187211",4634690,31631302,1,"87",NA,211,1,1,131,"",NA,"O",-1,NA,2,20,525,0,0,525,13,525,"",NA,0,1,31.86,31.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634690,31631302,"87",211,1,65.115,-39.355,0.95,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"290","316313021","31631302188211",4634691,31631302,1,"88",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,240,0,0,240,13,240,"",NA,0,1,24.52,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634691,31631302,"88",211,1,65.295,-43.335,0.99,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"291","316313021","31631302189211",4634692,31631302,1,"89",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,154,0,0,154,13,154,"",NA,0,1,19.29,19.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634692,31631302,"89",211,1,64.325,-45.595,0.56,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"292","316313021","31631302190211",4634693,31631302,1,"90",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,118,0,0,118,13,118,"",NA,0,1,16.33,16.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","zopftr.!",2023-04-11,2023-04-11 11:12:29,4634693,31631302,"90",211,1,62.345,-41.205,0.57,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"293","316313021","31631302191211",4634694,31631302,1,"91",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,172,0,0,172,13,172,"",NA,0,1,20.59,20.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634694,31631302,"91",211,1,61.485,-42.485,0.42,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"294","316313021","3163130219211",4634612,31631302,1,"9",NA,211,1,1,131,"",NA,"O",-1,NA,2,30,268,0,0,268,13,268,"",NA,276,1,25.77,25.77,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634612,31631302,"9",211,1,36.705,4.005,0.04,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"295","316313021","31631302192211",4634695,31631302,1,"92",NA,211,1,1,131,"",NA,"O",-1,NA,1,10,712,0,0,712,13,712,"",NA,363,1,33.56,33.56,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634695,31631302,"92",211,1,56.655,-43.865,0.5,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"296","316313021","31631302193211",4634696,31631302,1,"93",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,272,0,0,272,13,272,"",NA,0,1,25.93,25.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634696,31631302,"93",211,1,52.685,-43.365,0.3,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"297","316313021","31631302194221",4634697,31631302,1,"94",NA,221,1,1,131,"",NA,"U",-1,NA,4,50,205,0,0,205,13,205,"",NA,0,1,20.47,20.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634697,31631302,"94",221,1,52.515,-47.275,0.09,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"298","316313021","31631302195211",4634698,31631302,1,"95",NA,211,1,1,131,"",NA,"O",-1,NA,2,30,250,0,0,250,13,250,"",NA,0,1,24.99,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634698,31631302,"95",211,1,50.815,-46.965,0.03,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"299","316313021","31631302196211",4634699,31631302,1,"96",NA,211,1,1,131,"",NA,"O",-1,NA,1,20,688,0,0,688,13,688,"",NA,330,1,33.4,33.4,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634699,31631302,"96",211,1,40.265,-50.135,-0.16,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"300","316313021","31631302197211",4634700,31631302,1,"97",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,176,0,0,176,13,176,"",NA,170,1,20.86,20.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634700,31631302,"97",211,1,41.145,-47.915,-0.18,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"301","316313021","31631302198211",4634701,31631302,1,"98",NA,211,1,1,131,"",NA,"O",-1,NA,1,20,774,0,0,774,13,774,"",NA,343,1,33.92,33.92,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634701,31631302,"98",211,1,30.785,-46.565,-0.09,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"302","316313021","31631302199321",4634702,31631302,1,"99",NA,321,1,1,131,"",NA,"U",-1,NA,4,50,200,0,0,200,13,200,"",NA,0,1,22.22,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634702,31631302,"99",321,1,29.985,-44.175,-0.14,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"303","316313021","31631302163321",4634666,31631302,1,"63",NA,321,1,1,131,"",NA,"U",-1,NA,4,50,162,0,0,162,13,162,"",NA,0,1,19.96,19.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634666,31631302,"63",321,1,19.715,6.205,-1.36,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"304","316313021","31631302164321",4634667,31631302,1,"64",NA,321,1,1,131,"",NA,"O",-1,NA,2,20,376,0,0,376,13,376,"",NA,0,1,28.34,28.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634667,31631302,"64",321,1,11.055,-4.545,-0.62,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"305","316313021","31631302165211",4634668,31631302,1,"65",NA,211,1,1,131,"",NA,"O",-1,NA,3,41,354,0,0,354,13,354,"",NA,0,1,28.66,28.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634668,31631302,"65",211,1,9.145,-10.335,-0.43,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"306","316313021","31631302166211",4634669,31631302,1,"66",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,229,0,0,229,13,229,"",NA,0,1,23.97,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634669,31631302,"66",211,1,13.695,-12.785,-0.38,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"307","316313021","31631302167211",4634670,31631302,1,"67",NA,211,1,1,131,"",NA,"U",-1,NA,4,50,93,0,0,93,13,93,"",NA,0,1,13.98,13.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634670,31631302,"67",211,1,14.785,-10.575,-0.33,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"308","316313021","31631302168321",4634671,31631302,1,"68",NA,321,1,1,131,"",NA,"O",-1,NA,1,20,390,0,0,390,13,390,"",NA,0,1,28.63,28.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2023-04-11,2023-04-11 11:12:29,4634671,31631302,"68",321,1,15.125,-10.975,-0.36,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"309","316313021","31631302169321",4634672,31631302,1,"69",NA,321,1,1,131,"",NA,"U",-1,NA,4,50,215,0,0,215,13,215,"",NA,0,1,22.99,22.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","stammfaul!",2023-04-11,2023-04-11 11:12:29,4634672,31631302,"69",321,1,16.805,-16.005,-0.32,"",2023-04-11,2023-04-11 11:12:30,1,NA,3,2022,0.47,NA,1,"H","V","nein",2,NA,NA,4,2021,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
