Plotnummer,Quadrant,Rückegasse,Baumart,Höhe,Höhe Vorjahr,Höhe Vorvorjahr,Länge,Länge Vorjahr,Länge Vorvorjahr,Gesamtanzahl Triebe,ets.abgestorben.frisch,ets.abgestorben.alt,ets.lebend,verbiss.lebend,verbiss.abgestorben,sonstiges.abgestorben,Bemerkungen,Foto
,SW,,BAh,68,60,50,118,109,98,,,,,,,,,
,,,Esche,122,118,114,159,153,147,1,,,,,,,,
,,,BAh,164,160,155,175,170,165,,,,,,,,,
,,,Esche,58,53,,72,66,,1,,,,,,,,
,,,BAh,178,173,166,,,,,,,,,,,,
,,,BAh,180,172,164,,,,,,,,,,,,
,,,Esche,135,127,125,198,190,181,1,,,,,,,,
,,,Esche,55,54,51,57,55,51,1,,,,,,,,
,,,Esche,54,48,,,,,1,,,,,,,,
,NW,,BAh,108,100,86,,,,,,,,,,,,
,,,BAh,134,129,125,153,148,145,,,,,,,,,
,,,Esche,177,170,164,182,177,171,1,,,,,,,,
,,,Esche,73,68,46,95,91,68,1,,,,,,,,
,,,BAh,162,153,147,,,,,,,,,,,,
,,,SAh,118,111,101,127,121,110,,,,,,,,,
,,,Esche,45,43,,59,57,,1,,,,,,,,
,,,BAh,129,124,117,,,,,,,,,,,,
,,,Esche,77,73,62,,,,1,,,,,,,,
,,,Esche,45,40,34,114,110,103,1,,,,,,,,
,,,Esche,75,72,61,81,77,65,1,,,,,,T1,GH 71,
,,,BAh,230,222,211,,,,,,,,,,,,
,,,BAh,84,77,70,106,94,77,,,,,,,,,
,NO,,Esche,151,147,142,,,,1,,,,,,,,
,,,Esche,210,208,207,,,,2,,,,,,,,
,,,BAh,155,150,143,,,,,,,,,,,,
,,,BAh,92,87,81,114,110,103,,,,,,,,,
,,,Esche,62,60,58,110,107,105,1,,,,,,,,
,,,BAh,142,135,123,,,,,,,,,,,,
,,,BAh,157,148,140,170,160,151,,,,,,,,,
,,,SAh,80,76,73,,,,,,,,,,,,
,,,Esche,135,133,129,144,142,137,1,,,,,,,,
,,,Esche,62,58,52,72,68,62,1,,,,,,,,
,,,Esche,87,84,,,,,1,,,,,,,,
83,SO,,BAh,237,190,149,,,,,,,,,,,,
,,,SAh,179,148,127,,,,,,,,,,,,
,,,BAh,90,75,53,,,,,,,,,,,,
,,,BAh,127,120,106,136,128,113,,,,,,,,,
,,,HBu,63,59,,,,,,,,,,,,,
,,,Esche,138,120,102,145,128,108,1,,,,,,,,
,,,Esche,140,131,121,169,158,150,1,,,,,,,,
,,,SAh,148,140,128,,,,,,,,,,,,
,,,BAh,163,150,135,,,,,,,,,,,,
,,,BAh,113,107,98,,,,,,,,,,,,
,,,Esche,84,81,73,126,123,115,1,,,,,,,,
,,,HBu,155,154,150,182,176,169,,,,,,,,,
,,,Esche,51,47,44,74,72,69,2,,,,,,,,
,SW,,Esche,105,110,98,117,107,94,1,,,,,,,Erster Trieb wuchs nach unten,
,,,HBu,183,178,155,188,178,157,,,,,,,,,
,,,HBu,47,40,30,87,79,63,,,,,,,,,
,,,Esche,45,40,35,46,41,35,1,,,,,,,,
,,,BAh,188,163,144,,,,,,,,,,,,
,,,Esche,75,66,55,,,,1,,,,,,,,
,,,Esche,132,109,93,,,,1,,,,,,,,
,,,Esche,161,141,123,,,,1,,,,,,,,
,,,Esche,76,67,58,,,,1,,,,T1,,,,
,,,Esche,100,93,87,115,108,102,1,,,,,,,,
,,,HBu,90,85,81,93,87,83,,,,,,,,,
,,,BAh,78,53,27,103,73,61,,,,,,,,,
,NW,,Esche,64,54,,67,57,,1,,,,,,,,
,,,Esche,71,60,50,82,68,58,1,,,,,,,,
,,,Esche,85,78,70,107,99,93,1,,,,,,,,
,,,SAh,160,133,120,175,148,133,,,,,,,,,
,,,Esche,41,38,31,49,45,40,1,,,,,,,,
,,,Esche,118,103,,122,107,,1,,,,,,,,
,,,BAh,79,74,70,83,77,73,,,,,,,,,
,,,SAh,144,121,111,147,124,115,,,,,,,,,
,,,HBu,337,310,254,406,363,303,,,,,,,,,
,,,Esche,95,90,83,,,,1,,,,,,,,
,,,Esche,134,120,110,,,,3,1,T1,1,,,,grüne Höhe 97,
,,,Esche,150,140,122,,,,1,,,,,,,,
,,,HBu,341,296,266,360,300,266,,,,,,,,,
,,,HBu,246,236,219,254,242,221,,,,,,,,,
,,,HBu,311,285,265,320,287,260,,,,,,,,,
,,,Esche,48,46,37,101,96,88,1,,,,,,,,
,,,Esche,119,110,96,125,115,100,1,,,,,,,,
,,,Esche,78,59,51,102,81,73,1,,,,,,,,
,,,Esche,91,84,81,102,94,88,1,,,,,,,,
,,,Esche,69,60,,79,69,,1,,,,,,,,
,,,Esche,146,132,120,,,,1,,,,,,,,
,,,Esche,98,83,34,221,205,156,1,,,,,,,,
,NO,,Esche,118,109,98,132,121,109,2,,,,,,,,
,,,Esche,49,41,,60,52,,1,,,,,,,,
,,,Esche,148,134,122,149,135,122,1,,,,,,,,
,,,Esche,70,65,54,78,71,63,1,,,,,,,,
,,,BAh,91,86,78,125,119,108,,,,,,,,,
,,,HBu,252,193,150,262,203,160,,,,,,,,,
,,,HBu,143,137,104,145,140,107,,,,,,,,,
,,,Cornus spec,178,171,165,199,192,185,,,,,,,,,
,,,Esche,74,68,62,84,78,72,1,,,,,,,,
,,,Esche,148,136,120,153,140,124,1,,,,,,,,
,,,SAh,84,80,77,92,87,84,,,,,,,,,
,,,HBu,72,63,,,,,,,,,,,,,
,,,BAh,113,99,88,,,,,,,,,,,,
,,,HBu,244,223,196,,,,,,,,,,,,
,,,BAh,135,124,110,163,151,137,,,,,,,,,
,,,Esche,153,142,124,158,147,125,1,,,,,,,,
,,,Esche,116,110,98,136,129,117,1,,,,,,,,
,,,Esche,162,147,134,167,154,137,3,,T1,,,,,grüne Höhe 158,
,,,SAh,390,331,281,428,363,302,,,,,,,,,
,,,Esche,98,88,81,106,96,88,1,,,,,,,,
,,,Esche,114,109,99,122,114,103,1,,,,,,,,
,,,Esche,109,100,86,138,129,114,1,,,,,,,,
,,,BAh,147,136,115,168,152,130,,,,,,,,,
,,,HBu,172,148,138,,,,,,,,,,,,
,,,BAh,293,271,244,,,,,,,,,,,,
94,NW,,BAh,82,78,70,84,79,70,,,,,,,,,
,,,Esche,46,41,,52,46,,1,,,,,,,,
,NO,, ,,,,,,,,,,,,,,Keine Bäume,
,SW,, ,,,,,,,,,,,,,,Keine Bäume,
,SO,, ,,,,,,,,,,,,,,Keine Bäume,
95,NW,,BAh,111,108,105,,,,,,,,,,,,
,,,BAh,93,88,81,116,111,103,,,,,,,,,
,,,Esche,43,39,,51,58,,1,,,,,,,,
,,,BAh,98,94,90,120,116,112,,,,,,,,,
,NO,,Esche,68,62,55,70,66,57,1,,,,,,,,
,SO,,BAh,70,65,,101,96,,,,,,,,,,
,SW,,BAh,107,85,,,,,,,,,,,,,
,,,BAh,113,110,108,111,107,105,,,,,,,,,
,,,BAh,92,90,87,,,,,,,,,,,,
,,,BAh,80,77,75,,,,,,,,,,,,
,,,Esche,67,62,54,77,70,63,1,,,,,,,,
,,,BAh,98,94,87,122,118,110,,,,,,,,,
96,NW,,RBu,1048,973,897,,,,,,,,,,,"Baum 156 grade  außerhalb der Nordkante,aber anliegend",
,,,Esche,116,111,98,120,114,103,2,,,,,,t2,,
,,,Esche,89,87,85,100,98,93,1,,,,,,,,
,,,Esche,191,165,142,201,175,152,1,,,,,,,,
,,,Esche,157,147,138,,,,1,,,,,,,,
,,,BAh,110,101,90,114,105,94,,,,,,,,,
,SW,,Esche,198,174,144,,,,1,,,,,,,,
,,,Esche,79,68,55,103,94,80,1,,,,,,,,
,,,BAh,209,173,142,214,176,145,,,,,,,,,
,,,Esche,153,133,116,,,,1,,,,,,,,
,,,Esche,137,126,104,184,166,139,2,,,,,,1,,
,,,Esche,102,78,69,123,98,88,1,,,,,,,,
,,,Esche,134,120,104,146,131,112,1,,,,,,,,
,,,SAh,258,210,187,,,,,,,,,,,,
,,,BAh,129,121,113,,,,,,,,,,,,
,,,Esche,131,114,101,134,116,101,1,,,,,,,,
,,,Esche,81,78,70,102,97,89,1,,,,,,,,
,,,Esche,70,67,64,101,98,95,1,,,,,,,,
,,,SAh,162,158,150,179,173,160,,,,,,,,,
,,,Esche,108,83,76,118,86,79,1,,,,,,,,
,SO,,Esche,84,78,70,114,106,95,2,,,,,,1,,
,,,Esche,197,186,179,213,200,193,2,,,,,,,,
,,,Esche,66,64,59,79,76,71,1,,,,,,,,
,,,Esche,99,77,56,126,106,83,1,,,,,,,,
,,,BAh,100,83,58,115,96,70,,,,,,,,,
,,,Esche,123,112,103,131,122,115,1,,,,,,,,
,,,Esche,102,90,80,117,105,95,1,,,,,,,,
,,,BAh,93,87,82,,,,,,,,,,,,
,,,Esche,64,60,56,93,88,84,1,,,,,,,,
,,,BAh,110,99,87,,,,,,,,,,,,
,,,BAh,114,103,95,128,115,104,,,,,,,,,
,,,BAh,102,94,84,126,113,101,,,,,,,,,
,NO,,Esche,187,177,171,209,200,194,1,,,,,,,,
,,,Esche,123,120,116,154,149,144,3,,,,,,2,krebs 2x,
,,,Esche,63,58,,71,64,,1,,,,,,t1,,
,,,Esche,49,44,,55,51,,1,,,,,,,,
,,,Esche,82,75,69,95,87,81,1,,,,,,,,
,,,Esche,52,49,,65,61,,1,,,,,,,,
,,,Esche,78,71,,,,,1,,,,,,,,
,,,Esche,164,157,154,177,168,164,1,,,,,,,,
,,,Esche,109,103,96,130,124,115,2,,,,,,1,,
,,,Esche,65,53,,,,,1,,,,,,,,
,,,Esche,79,72,69,129,121,112,1,,,,,,,,
,,,Esche,91,79,45,130,112,92,2,,,,,,T1,tH 84,
97,NO,,BAh,142,122,101,158,140,117,,,,,,,,,
,,,Esche,100,85,78,118,102,95,3,,,,,,T3,GH: 74,
,,,Esche,135,133,132,,,,3,,,,,,2,,
,,,Esche,84,68,50,87,70,54,1,,,,,,,,
,,,Esche,72,62,,,,,1,,,,,,,,
,,,Esche,83,80,77,88,85,82,1,,,,,,,,
,,,Esche,54,53,50,79,76,75,1,,,,,,,,
,,,Esche,66,60,55,67,61,55,1,,,,,,,,
,,,Esche,71,68,66,,,,2,,,,,,1,,
,NW,,Esche,130,126,123,,,,1,,,,,,,,
,,,Esche,97,96,93,,,,1,,,,,,,,
,,,SAh,110,101,88,,,,,,,,,,,,
,,,Esche,70,64,52,,,,1,,,,,,,,
,,,HBu,64,57,49,77,64,55,,,,,,,,,
,,,Esche,101,88,68,,,,1,,,,,,,,
,,,HBu,75,69,64,,,,,,,,,,,,
,,,Esche,115,113,102,117,113,103,3,,,,T1,,,,
,,,Esche,108,105,100,,,,2,,,,,,,,
,,,Esche,124,113,102,,,,1,,,,,,,,
,,,Esche,141,120,107,158,131,121,1,,,,,,,,
,,,HBu,50,44,39,51,44,39,,,,,,,,,
,,,Esche,152,140,128,,,,1,,,,,,,Krebs an Terminalknospe,
,SW,,BAh,129,118,108,,,,,,,,,,,,
,,,Esche,94,87,79,,,,1,,,,,,,,
,,,Esche,103,90,66,124,109,86,2,,,,,,,,
,,,SAh,118,95,77,,,,,,,,,,,,
,,,Esche,81,70,,88,77,,1,,,,,,,,
,,,Esche,135,125,118,,,,1,,,,,,,,
,,,Esche,84,71,53,87,80,53,1,,,,,,,,
,,,Esche,114,111,106,,,,1,,,,,,,,
,,,Esche,73,72,71,83,82,81,1,,,1,,,,,
,,,Esche,90,87,85,,,,1,,,,,,,,
,,,Esche,95,90,88,,,,1,,,,,,,,
,,,Esche,102,99,95,122,119,115,1,,,,,,,,
,,,Esche,118,114,112,122,118,115,1,,,,,,,,
,,,Esche,64,62,60,,,,1,,,1,,,,,
,,,Esche,65,61,,,,,1,,,,,,,,
,,,Esche,139,123,95,149,133,105,1,,,,,,,,
,,,BAh,138,133,125,,,,,,,,,,,,
,,,BAh,186,176,158,,,,,,,,,,,,
,,,BAh,81,74,62,,,,,,,,,,,,
,SO,,Esche,93,68,35,138,105,71,1,,,,,,,,
,,,Esche,58,50,40,91,84,72,2,,,,,,,,
,,,SAh,91,74,61,,,,,,,,,,,,
,,,Esche,104,98,87,150,144,131,1,,,,,,,,
,,,BAh,102,87,,,,,,,,,,,,,
,,,Esche,72,70,65,,,,1,,,,,,T1,GH: 65,
,,,Esche,81,72,58,,,,1,,,,,,,,
99, SW,,HBu,108,91,77,,,,,,,,,,,,
,,,HBu,73,71,68,75,74,69,,,,,,,,,
,,,HBu,75,73,68,87,84,75,,,,,,,,,
,,,HBu,67,65,61,80,75,71,,,,,,,,,
,,,Esche,136,127,110,,,,2,,,,,,,,
,,,Esche,128,107,100,,,,2,,,,,,,,
,,,Esche,88,62,,90,62,,,,,,,,,,
,,,Esche,86,71,,,,,1,,,,,,,,
,,,Esche,82,72,,,,,1,,,,,,,,
,,,Esche,61,48,,67,54,,1,,,,,,,,
,,,Esche,89,82,78,,,,1,,,,,,,,
,,,Esche,138,124,108,150,137,118,1,,,,,,,,
,,,Esche,249,204,155,267,225,175,1,,,,,,,,
,,,Esche,59,58,57,61,60,59,1,,,,,,,,
,,,Esche,199,102,97,110,102,98,1,,,,,,,,
,,,Esche,183,175,161,187,179,165,4,,,,,,2,,
,,,Esche,120,114,105,151,143,135,1,,,,,,,,
,,,Esche,285,250,214,,,,1,,,,,,,,
,,,Esche,91,72,57,102,84,68,1,,,,,,,,
,,,Esche,128,115,94,148,132,106,1,,,,,,,,
,,,Esche,127,88,67,177,136,111,1,,,,,,,,
,,,Esche,89,84,75,96,90,82,2,,,,,,1,,
,,,Esche,301,257,200,,,,1,,,,,,,,
,,,Esche,59,55,43,72,67,58,2,,,,,,1,,
,,,Esche,70,64,58,,,,1,,,,,,,,
,,,Esche,105,96,81,115,107,92,2,,1,,,,,,
,,,Esche,77,40,36,100,60,52,1,,,,,,,,
,,,Esche,119,105,87,117,101,83,1,,,,,,,,
,,,Esche,86,82,70,92,87,77,1,,,,,,,,
,,,BAh,81,75,69,82,75,69,,,,,,,,,
,,,Esche,243,222,158,,,,1,,,,,,,,
,,,BAh,224,215,197,,,,,,,,,,,,
,,,Esche,152,142,129,167,158,144,1,,,,,,,,
,NW,,Esche,164,151,149,,,,1,,,,,,,,
,,,Esche,126,113,100,,,,1,,,,,,,,
,,,Esche,54,47,36,80,69,60,1,,,,,,,,
,,,Esche,91,87,45,138,131,90,3,,,,,,1,,
,,,Esche,64,58,51,82,72,69,1,,,,,,,,
,,,Esche,183,168,153,185,169,153,2,,,,,,1,,
,,,Esche,73,45,,80,47,,2,,,,,,1,,
,,,HBu,93,88,85,132,125,120,,,,,,,,,
,,,Esche,80,77,,86,82,,1,,,,T1,,,,
,,,Esche,145,140,134,,,,1,,,,,,,,
,,,Esche,87,84,76,91,88,80,1,,,,,,,,
,,,Esche,81,73,70,93,86,83,1,,,,,,,,
,,,Esche,72,65,58,82,75,68,1,,,,,,,,
,,,HBu,242,232,199,252,237,201,,,,,,,,,
,,,BAh,135,128,115,149,140,125,,,,,,,,,
,,,Esche,110,107,100,,,,1,,,,,,,,
,,,HBu,162,149,139,,,,,,,,,,,,
,,,HBu,170,153,128,,,,,,,,,,,,
,,,HBu,67,62,,74,62,,,,,,,,,,
,,,Esche,245,232,198,248,235,200,7,,1,1,,,1,"Austrieb aus stärkerer, infizierter Unterlage",
,,,Esche,175,157,148,,,,1,,,,,,,,
,,,Esche,91,67,,,,,2,,,,,,1,,
,,,HBu,90,69,,96,77,,,,,,,,,,
,,,HBu,80,75,63,97,91,77,,,,,,,,,
,,,Esche,174,147,121,,,,1,,,,,,,,
,,,Esche,149,132,123,,,,1,,,,,,,,
,,,Esche,153,136,121,178,163,146,1,,,,,,,,
,,,HBu,127,113,91,,,,,,,,,,,,
,SO,,Esche,155,148,131,,,,1,,,,,,,,
,,,Esche,162,153,131,172,162,142,1,,,,,,,,
,,,Esche,195,178,155,,,,1,,,,,,,,
,,,Esche,99,95,85,112,108,96,1,,,,,,,,
,,,Esche,204,179,145,,,,2,,,,,,,,
,,,HBu,59,56,48,81,78,68,,,,,,,,,
,,,Esche,74,64,,93,83,,1,,,,,,,,
,,,Esche,80,70,58,104,91,79,1,,,,,,,,
,,,SAh,107,103,98,113,107,103,,,,,,,,,
,,,Esche,28,25,20,141,135,125,1,,,,,,,,
,,,Esche,108,104,95,112,108,103,,,,,,,,,
,,,Esche,53,,,81,,,1,,,,,,,,
,,,Esche,57,49,,58,50,,2,,,,,,1,th66,
,,,Esche,208,185,162,,,,3,,,,,,1,,
,,,Esche,158,144,122,,,,2,,,,,,,,
,,,Esche,124,114,102,127,117,105,1,,,,,,,,
,,,Esche,91,90,79,,,,1,,,,,,,,
,,,Esche,166,151,133,168,152,133,1,,,,,,,,
,,,Esche,188,175,145,,,,2,,,,,,,,
,,,Esche,124,119,107,129,124,112,2,,,,,1,,,
,,,Esche,183,172,154,100,172,157,2,,,,,,,,
,,,HBu,225,189,151,274,210,154,,,,,,,,,
,,,HBu,83,75,61,,,,,,,,,,,,
,,,HBu,55,50,,59,51,,,,,,,,,,
,,,Esche,97,90,77,102,94,81,2,,,,,,1,,
,NO,,Esche,165,144,134,170,147,137,1,,,,,,,,
,,,Esche,288,251,233,,,,2,,,,,1,,,
,,,Esche,145,129,116,157,139,123,1,,,,,,,,
,,,Esche,127,120,107,,,,1,,,,,,,,
,,,Esche,214,200,175,,,,1,,,,,,,,
,,,SAh,114,105,97,,,,,,,,,,,,
,,,Esche,147,142,125,,,,1,,,,,,,,
,,,HBu,167,142,124,172,146,126,,,,,,,,,
,,,Esche,84,74,65,,,,1,,,,,,,,
,,,Esche,147,133,120,154,137,121,1,,,,,,,,
,,,Esche,177,173,162,,,,3,,,,,,,,
,,,HBu,72,64,,79,68,,,,,,,,,,
,,,Esche,94,88,75,98,92,76,1,,,,,,,,
,,,Esche,88,75,56,90,75,56,2,,,,,1,,,
,,,Esche,88,79,64,91,81,66,1,,,,,,,,
,,,BAh,115,104,91,134,123,111,,,,,,,,,
,,,Esche,236,201,155,247,213,166,2,,,,,,,,
,,,Esche,173,154,131,,,,1,,,,,,,,
,,,Esche,47,27,1,160,141,117,1,,,,,,,,
,,,SAh,113,109,98,117,111,99,,,,,,,,,
,,,Esche,88,82,74,98,92,82,1,,,1,,,,gh 57,
,,,Esche,164,145,129,,,,2,,,,,,,,
,,,Esche,167,152,138,171,157,140,1,,,,,,,,
72,NO,,RBu,148,119,103,155,111,98,,,,,,,,,
,,,Esche,66,63,60,74,70,67,1,,,,,,,,
,,,Esche,106,94,81,,,,1,,,,,,,,
,,,Esche,212,209,207,236,230,225,7,3,1,,,,2,th 305,
,,,Esche,111,101,94,134,123,116,1,,,,,,,,
,,,Esche,172,171,168,176,175,171,4,,,,,1,,,
,,,Esche,296,265,242,,,,1,,,,,,,,
,,,Esche,73,62,,76,64,,1,,,,,,,,
,,,Esche,66,62,53,76,72,68,1,,,,,,,,
,,,Esche,94,89,85,103,97,93,1,,,,,,,,
,,,Esche,115,105,95,125,114,103,1,,,,,,,,
,,,Esche,90,89,70,116,115,91,1,,,,,,,,
,,,Esche,196,181,178,193,189,184,1,,,,,,,,
,,,Esche,76,68,60,,,,1,,,,,,,,
,,,Esche,146,121,101,169,142,123,1,,,,,,,,
,,,Esche,177,171,151,,,,1,,,,,,,,
,,,Esche,171,153,140,185,166,153,1,,,,,,,,
,SO,,Esche,100,89,76,123,111,99,1,,,,,,,,
,,,Esche,174,159,143,200,184,169,1,,,,,,,,
,,,BAh,163,136,110,,,,,,,,,,,,
,,,Esche,191,184,160,198,192,167,1,,,,,,,,
,,,BAh,208,176,148,,,,,,,,,,,,
,,,Esche,74,68,,,,,1,,,,,,,,
,,,Esche,56,50,,60,52,,1,,,,,,,,
,,,Esche,154,151,145,176,171,168,3,,,,,,1,,
,,,Esche,112,107,101,129,123,118,2,,,,,,,,
,,,Esche,62,55,,,,,1,,,,,,,,
,,,BAh,325,288,249,,,,,,,,,,,,
,,,Esche,108,102,95,114,109,101,1,,,,,,,,
,,,HBu,368,341,307,416,377,338,,,,,,,,,
,,,HBu,235,222,208,237,224,208,,,,,,,,,
,,,Esche,88,61,50,91,62,51,1,,,,,,,,
,,,Esche,198,185,168,215,204,187,1,,,,,,,,
,,,Esche,78,67,,84,70,,1,,,,,,,,
,,,Esche,229,221,210,237,230,218,3,,,,,,2,,
,,,HBu,171,169,166,216,202,185,,,,,,,,,
,,,HBu,73,70,68,80,75,71,,,,,,,,,
,,,BAh,238,206,180,,,,,,,,,,,,
,,,BAh,123,110,100,133,120,110,,,,,,,,,
,,,Esche,173,171,164,180,187,170,3,,,,,,2,,
,,,Esche,178,173,167,,,,1,,,,,,,,
,NW,,Esche,134,126,107,205,194,181,1,,,,,,,,
,,,Esche,132,130,121,140,138,129,1,,,,,,,,
,,,BAh,125,121,142,,,,,,,,,,,,
,,,SAh,93,79,59,93,76,53,,,,,,,,,
,,,Esche,149,145,144,164,157,155,1,,,,,,,,
,,,Esche,113,105,96,174,165,155,1,,,,,,,,
,,,Esche,167,165,162,,,,1,,,,,,,,
,,,Esche,128,122,115,,,,1,,,,,,,,
,,,Esche,197,187,169,218,209,199,1,,,,,,,,
,,,Esche,183,175,166,184,178,172,1,,,,,,,,
,,,Esche,222,205,185,232,215,195,1,,,,,,,,
,,,Esche,94,86,76,138,130,120,1,,,,,,,,
,,,Esche,171,166,153,176,171,158,1,,,,,,,,
,,,Esche,160,156,147,,,,1,,,,,,,,
,,,Esche,90,86,82,134,131,126,1,,,,,,,,
,,,SAh,97,89,80,,,,,,,,,,,,
,,,HBu,306,301,287,340,332,316,,,,,,,,,
,,,BAh,180,155,136,,,,,,,,,,,,
,SW,,Esche,235,221,197,,,,1,,,,,,,,
,,,HBu,275,268,260,323,308,296,,,,,,,,,
,,,Esche,51,48,,71,68,,1,,,,,,,,
,,,Esche,124,119,110,,,,1,,,,,,,,
,,,Esche,66,53,,100,85,,1,,,,,,,,
,,,SAh,114,104,89,,,,1,,,,,,,,
,,,Esche,154,150,144,160,156,149,1,T1,,,,,,gh 135,
,,,Esche,238,229,224,,,,2,,,,,,,,
,,,Esche,172,135,106,186,150,121,2,,,,,,1,,
,,,Esche,88,83,80,95,91,82,3,2,,,,,1,gh 53,
,,,HBu,139,132,125,,,,,,,,,,,,
,,,BAh,247,214,183,,,,,,,,,,,,
,,,HBu,108,102,92,,,,,,,,,,,,
,,,Esche,150,147,140,207,204,189,3,,,,,,2,,
,,,SAh,137,119,111,150,133,124,,,,,,,,,
,,,SAh,145,133,124,154,141,138,,,,,,,,,
,,,SAh,163,143,123,,,,,,,,,,,,
,,,SAh,151,135,117,,,,,,,,,,,,
58,SO,,Esche,266,235,208,,,,1,,,,,,,,
,,,Esche,198,172,130,230,202,162,1,,,,,,,,
,,,Esche,65,55,40,104,94,71,1,,,,,,,,
,,,Esche,55,51,,61,58,,1,,,,,,,,
,,,Esche,70,63,52,75,70,59,1,,,,,,,,
,,,Esche,83,75,,,,,1,,,,,,,,
,,,Esche,89,80,,,,,1,,,,,,,,
,,,Esche,82,70,60,99,88,77,1,,,,,,,,
,,,Esche,63,55,41,68,60,49,1,,,,,,,,
,,,Esche,122,113,106,137,138,119,1,,,,,,,,
,,,Esche,132,125,117,138,131,122,1,,,,,,,,
,,,Esche,69,65,,75,71,,1,,,,,,,,
,,,Esche,143,133,122,,,,1,,,,,,,,
,,,Esche,60,57,,64,61,,1,,,,,,,,
,,,Esche,147,140,127,,,,1,,,,,,,,
,,,Esche,121,116,113,,,,1,,,,,,,,
,,,Esche,82,80,76,103,101,76,1,,,,,,,,
,,,Esche,130,110,101,139,119,110,1,,,,,,,,
,,,Esche,120,117,113,,,,1,,,,,,,,
,,,Esche,40,32,,61,51,,2,,,,,,1,,
,,,Esche,62,50,,,,,1,,,,,,,,
,,,Esche,22,18,,46,42,,1,,,,,,,,
,,,SAh,131,117,101,148,131,113,,,,,,,,,
,NO,,Esche,49,46,,,,,1,,,,,,,,
,,,Esche,150,135,123,,,,1,,,,,,,,
,,,Esche,161,155,136,,,,1,,,,,,,,
,,,Esche,84,79,74,98,92,86,1,,,,,,,,
,,,Esche,68,60,53,73,62,54,1,,,,,,,,
,,,Esche,109,94,80,114,98,74,1,,,,,,,,
,,,Esche,80,75,63,178,173,160,1,,,,,,,,
,,,Esche,194,185,178,,,,1,,,,,,,,
,,,SAh,132,104,86,,,,,,,,,,,,
,,,Esche,108,92,79,132,113,95,1,,,,,,,,
,,,Esche,74,,,83,,,1,,,,,,,,
,,,Esche,113,111,107,,,,1,,,,,,,,
,,,Esche,111,103,95,,,,1,,,,,,,,
,,,Esche,112,100,86,125,111,98,1,,,,,,,,
,,,Esche,132,120,112,139,129,119,1,,,,,,,,
,,,Esche,125,113,95,153,138,118,1,,,,,,,,
,NW,,BAh,76,71,57,,,,,,,,,,,,
,,,Esche,68,64,59,76,71,65,1,,,,,,,,
,,,BAh,108,102,96,156,150,144,,,,,,,,,
,,,Esche,57,53,,80,76,,1,,,,,,,,
,,,Esche,95,93,90,103,102,98,1,,,,,,,,
,,,Esche,84,77,,,,,1,,,,,,,,
,,,Esche,116,106,92,,,,1,,,,,,,,
,,,Esche,124,119,116,136,132,127,1,,,,,,T1,GH: 96,
,,,HBu,74,63,,80,65,,,,,,,,,,
,,,Esche,82,78,77,,,,1,,,,,,,,
,,,Esche,107,103,100,,,,1,,,,,,,,
,,,Esche,60,,,60,,,1,,,,,,,,
,,,Esche,82,72,,,,,1,,,,,,,,
,,,SAh,207,189,161,,,,,,,,,,,,
,,,Esche,105,100,92,130,123,117,1,,,,,,,,
,,,Esche,168,166,162,185,182,173,2,,,,,,,,
,,,Esche,156,150,145,,,,1,,,,,,,,
,,,Esche,156,148,131,168,160,143,2,,,,,,,,
,,,Esche,125,120,113,,,,2,,,,,,,,
,,,Esche,137,134,131,146,142,138,1,,,,,,,,
,,,Esche,93,90,86,119,115,111,2,,,,,,1,,
,,,BAh,85,80,75,,,,,,,,,,,,
,SW,,BAh,180,166,152,207,193,179,,,,,,,,,
,,,Esche,76,75,74,88,87,86,1,,,,,,,,
,,,Esche,47,44,,,,,1,,,,,,,,
,,,SAh,124,95,77,,,,,,,,,,,,
,,,Esche,71,51,,,,,1,,,,,,,,
,,,BAh,76,74,68,131,126,121,,,,,,,,,
,,,BAh,127,117,106,,,,,,,,,,,,
