edv_id_00;edv_id;bnr;flae_nam;flae_id;region;;baum_id;jahr_ek;zf;alt_ek_vor;alt_ek;d_ek_vor;d_ek;dg_bestand;bhd_dg;g_ges;n_ges;misch_proz_g;misch_proz_n;alt_ets13;ets_stufe13;ets_gruppe13;alt_ets14;ets_stufe14;ets_gruppe14;tot_14;d_14;incr_vor;incr14;alt_ets15;ets_stufe15;ets_gruppe15;tot_15;d_15;incr15;alt_ets16;ets_stufe16;ets_gruppe16;tot_16;d_16;incr16;ets_stufe17;tot_17;d_17;incr17;Bem 17;ets_stufe_18;tot_18;d_18;dk_18;incr18;Bem 18;Nek_N;U-Nek-%;Hmax-Nek;ets_stufe_19;tot_19;d_19;dk_19;incr19;Bem 19;Nek_N;U-Nek-%;Hmax-Nek;ets_stufe_20;tot_20;d_20;dk_20;incr20;Nek_N;U-Nek-%;Hmax-Nek;Bemerk20;Bemerk_Unstimmigkeiten;Durchmesser problematisch bzw. raus lassen;ETS  problematisch;ets_stufe_21;tot_21;d_21;Nek_N;U-Nek-%;Hmax-Nek;Sicht;WZE in %;Bemerk21;Differenz D 2020 2021;ets_stufe_22;tot_22;d_22;Nek_N;U-Nek-%;Hmax-Nek;Sicht;WZE in %;Bemerk22
B0521300;B05213;22;Lauenburg 128a3 [Sued];32;3;;493;2012.4;0;30;34;194;197;156.8;1.26;18.9;831;45;43.7;34.6;5;1;35.6;5;1;2;197;0.8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;23;Lauenburg 128a3 [Sued];32;3;;494;2012.4;0;30;34;175;185;156.8;1.18;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;192;2.5;4.4;36.6;3;1;0;193;1;37.6;4;1;0;195;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;24;Lauenburg 128a3 [Sued];32;3;;495;2012.4;1;30;34;228;241;156.8;1.54;18.9;831;45;43.7;34.6;3;1;35.6;2;0;0;249;3.3;5;36.6;2;0;0;253;4;37.6;3;1;0;257;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;26;Lauenburg 128a3 [Sued];32;3;;496;2012.4;1;30;34;245;265;156.8;1.69;18.9;831;45;43.7;34.6;2;0;35.6;3;1;0;273;5;5;36.6;2;0;0;279;6;37.6;4;1;0;280;1;3;;285;5;;2;;289;;4;;2;30;150;3;;292;;3;;2;40;150;3;;295;;3;3;70;150;;;F;F;3;;299;;;;2;55;;4;3;;302;;;;2;45;
B0521300;B05213;28;Lauenburg 128a3 [Sued];32;3;;497;2012.4;0;30;34;234;259;156.8;1.65;18.9;831;45;43.7;34.6;2;0;35.6;2;0;0;271;6.3;7.5;36.6;1;0;0;277;6;37.6;1;0;0;280;3;1;;286;6;;2;;289;;3;;4;80;30;2;;293;;4;;3;80;70;3;;294;;1;3;80;70;;;F;F;5;2;;;;;;;;-294;;;;;;;;;
B0521300;B05213;29;Lauenburg 128a3 [Sued];32;3;;498;2012.4;0;30;34;128;132;156.8;0.84;18.9;831;45;43.7;34.6;4;1;35.6;3;1;0;134;1;1.2;36.6;4;1;0;134;0;37.6;4;1;0;135;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;30;Lauenburg 128a3 [Sued];32;3;;499;2012.4;1;30;34;240;251;156.8;1.6;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;255;2.8;2.5;36.6;3;1;0;257;2;37.6;4;1;0;258;1;4;;260;2;;4;;261;;1;;3;70;100;5;0;258;;-3;;;;;5;0;256;;-2;;;;viele Bohrloecher;;F;F;8;;;;;;;;;-256;;;;;;;;;
B0521300;B05213;32;Lauenburg 128a3 [Sued];32;3;;500;2012.4;0;30;34;139;143;156.8;0.91;18.9;831;45;43.7;34.6;5;1;35.6;5;1;0;144;1;0.6;36.6;5;1;2;145;1;37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;34;Lauenburg 128a3 [Sued];32;3;;501;2012.4;0;30;34;165;173;156.8;1.1;18.9;831;45;43.7;34.6;2;0;35.6;3;1;0;179;2;3.7;36.6;2;0;0;180;1;37.6;3;1;0;182;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;36;Lauenburg 128a3 [Sued];32;3;;502;2012.4;0;30;34;165;195;156.8;1.24;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;208;7.5;8.1;36.6;2;0;0;213;5;37.6;2;0;0;218;5;2;;226;8;;3;;230;;4;;1;25;85;3;;232;;2;;1;25;85;2;;236;;4;;;;Rueckeschaden;;F;F;3;;239;;;;1;50;;3;4;;241;2;10;30;2;80;
B0521300;B05213;44;Lauenburg 128a3 [Sued];32;3;;503;2012.4;0;30;34;145;161;156.8;1.03;18.9;831;45;43.7;34.6;2;0;35.6;3;1;0;169;4;5;36.6;1;0;0;174;5;37.6;1;0;0;175;1;2;;180;5;;1;;183;;3;;3;70;150;1;;188;;5;;3;70;150;1;;192;;4;3;80;200;angeschoben;;F;F;2;;195;2;70;60;2;30;;3;2;;200;1;50;100;2;20;
B0521300;B05213;45;Lauenburg 128a3 [Sued];32;3;;504;2012.4;0;30;34;122;127;156.8;0.81;18.9;831;45;43.7;34.6;4;1;35.6;5;1;0;127;1.3;0;36.6;5;1;2;127;0;37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;47;Lauenburg 128a3 [Sued];32;3;;505;2012.4;0;150;154;606;618;156.8;3.94;18.9;831;45;43.7;154.6;4;1;155.6;4;1;0;622;3;2.5;36.6;3;1;0;625;3;37.6;4;1;0;629;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;51;Lauenburg 128a3 [Sued];32;3;;506;2012.4;1;30;34;194;200;156.8;1.28;18.9;831;45;43.7;34.6;4;1;35.6;4;1;0;202;1.5;1.2;36.6;5;1;2;202;0;37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;52;Lauenburg 128a3 [Sued];32;3;;507;2012.4;0;30;34;141;148;156.8;0.94;18.9;831;45;43.7;34.6;17;;35.6;5;1;0;152;1.8;2.5;36.6;4;1;0;152;0;37.6;4;1;0;154;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;54;Lauenburg 128a3 [Sued];32;3;;508;2012.4;0;30;34;126;132;156.8;0.84;18.9;831;45;43.7;34.6;17;;35.6;3;1;0;135;1.5;1.9;36.6;17;;;135;0;37.6;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;korrekt;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;55;Lauenburg 128a3 [Sued];32;3;;509;2012.4;0;30;34;125;130;156.8;0.83;18.9;831;45;43.7;34.6;5;1;35.6;4;1;0;132;1.3;1.2;36.6;4;1;0;133;1;37.6;5;1;0;133;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;56;Lauenburg 128a3 [Sued];32;3;;510;2012.4;0;30;34;166;171;156.8;1.09;18.9;831;45;43.7;34.6;4;1;35.6;3;1;0;174;1.3;1.9;36.6;3;1;0;176;2;37.6;4;1;0;177;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;61;Lauenburg 128a3 [Sued];32;3;;511;2012.4;0;30;34;179;186;156.8;1.19;18.9;831;45;43.7;34.6;3;1;35.6;4;1;0;190;1.8;2.5;36.6;5;1;2;190;0;37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;df geplant fuer 09/2019, Baum lebte 2016 noch;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;64;Lauenburg 128a3 [Sued];32;3;;512;2012.4;0;30;34;229;239;156.8;1.52;18.9;831;45;43.7;34.6;4;1;35.6;4;1;0;244;2.5;3.1;36.6;4;1;0;246;2;37.6;5;1;0;246;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ausserplanmaessige Nutzung?;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;67;Lauenburg 128a3 [Sued];32;3;;513;2012.4;1;30;34;224;225;156.8;1.43;18.9;831;45;43.7;34.6;5;1;35.6;5;1;0;225;0.3;0;36.6;5;1;2;225;0;37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;69;Lauenburg 128a3 [Sued];32;3;;514;2012.4;0;30;34;161;164;156.8;1.05;18.9;831;45;43.7;34.6;4;1;35.6;4;1;0;167;0.8;1.9;36.6;4;1;0;169;2;37.6;4;1;0;169;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;71;Lauenburg 128a3 [Sued];32;3;;515;2012.4;0;30;34;173;181;156.8;1.15;18.9;831;45;43.7;34.6;3;1;35.6;2;0;0;186;2;3.1;36.6;2;0;0;187;1;37.6;4;1;0;188;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;75;Lauenburg 128a3 [Sued];32;3;;516;2012.4;0;30;34;129;134;156.8;0.85;18.9;831;45;43.7;34.6;2;0;35.6;2;0;0;138;1.3;2.5;36.6;2;0;0;140;2;37.6;3;1;0;140;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;76;Lauenburg 128a3 [Sued];32;3;;517;2012.4;0;30;34;153;159;156.8;1.01;18.9;831;45;43.7;34.6;4;1;35.6;3;1;0;161;1.5;1.2;36.6;2;0;0;164;3;37.6;4;1;0;164;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ausserplanmaessige Nutzung?;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;77;Lauenburg 128a3 [Sued];32;3;;518;2012.4;0;30;34;117;124;156.8;0.79;18.9;831;45;43.7;34.6;2;0;35.6;3;1;0;127;1.8;1.9;36.6;3;1;0;127;0;37.6;3;1;0;127;0;4;;129;2;;4;;131;;2;;2;50;50;3;;131;;0;;2;60;55;3;;132;;1;3;80;90;;;F;F;17;;132;1;60;60;3;;;0;5;;;;;;;;Hänger aber nicht ganz tot
B0521300;B05213;78;Lauenburg 128a3 [Sued];32;3;;519;2012.4;0;30;34;125;142;156.8;0.91;18.9;831;45;43.7;34.6;2;0;35.6;3;1;0;150;4.3;5;36.6;2;0;0;153;3;37.6;4;1;0;155;2;2;;162;7;;2;;167;;5;;0;;;1;;172;;5;;1;20;45;17;;177;;5;1;20;70;nicht einsehbar;;F;F;2;;183;;;;2;25;;6;2;;190;1;20;40;2;25;
B0521300;B05213;79;Lauenburg 128a3 [Sued];32;3;;520;2012.4;0;30;34;100;107;156.8;0.68;18.9;831;45;43.7;34.6;2;0;35.6;3;1;0;110;1.8;1.9;36.6;5;1;2;110;0;37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;82;Lauenburg 128a3 [Sued];32;3;;521;2012.4;1;30;34;201;215;156.8;1.37;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;225;3.5;6.2;36.6;4;1;0;228;3;37.6;4;1;0;229;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;trocknis 11/2016;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;83;Lauenburg 128a3 [Sued];32;3;;522;2012.4;0;30;34;165;176;156.8;1.12;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;185;2.8;5.6;36.6;4;1;0;186;1;37.6;4;1;0;189;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;trocknis 11/2016;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;84;Lauenburg 128a3 [Sued];32;3;;523;2012.4;0;30;34;152;164;156.8;1.05;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;170;3;3.7;36.6;3;1;0;172;2;37.6;4;1;0;173;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;86;Lauenburg 128a3 [Sued];32;3;;524;2012.4;0;30;34;84;89;156.8;0.57;18.9;831;45;43.7;34.6;3;1;35.6;4;1;0;90;1.3;0.6;36.6;4;1;0;92;2;37.6;5;1;0;92;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;87;Lauenburg 128a3 [Sued];32;3;;525;2012.4;0;30;34;85;89;156.8;0.57;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;90;1;0.6;36.6;3;1;0;93;3;37.6;5;1;0;93;0;5;;93;0;;5;2;93;;0;;1;80;160;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;88;Lauenburg 128a3 [Sued];32;3;;526;2012.4;1;30;34;145;163;156.8;1.04;18.9;831;45;43.7;34.6;2;0;35.6;3;1;0;174;4.5;6.9;36.6;2;0;0;179;5;37.6;3;1;0;183;4;2;;188;5;;2;;189;;1;;2;40;60;2;;193;;4;;2;40;60;2;;195;;2;2;60;80;;;F;F;2;;198;2;40;40;2;30;;3;2;;201;2;40;60;2;35;
B0521300;B05213;90;Lauenburg 128a3 [Sued];32;3;;527;2012.4;0;30;34;141;147;156.8;0.94;18.9;831;45;43.7;34.6;4;1;35.6;3;1;0;152;1.5;3.1;36.6;5;1;0;152;0;37.6;5;1;0;152;0;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;91;Lauenburg 128a3 [Sued];32;3;;528;2012.4;0;30;34;139;149;156.8;0.95;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;155;2.5;3.7;36.6;3;1;0;156;1;37.6;4;1;0;157;1;4;;159;2;;4;;160;;1;;2;40;25;4;;160;;0;;2;40;45;5;2;159;;-1;;;;;;F;F;;;;;;;;;;-159;;;;;;;;;
B0521300;B05213;95;Lauenburg 128a3 [Sued];32;3;;529;2012.4;1;30;34;193;211;156.8;1.35;18.9;831;45;43.7;34.6;4;1;35.6;3;1;0;221;4.5;6.2;36.6;2;0;0;224;3;37.6;4;1;0;226;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;98;Lauenburg 128a3 [Sued];32;3;;530;2012.4;0;30;34;118;129;156.8;0.82;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;136;2.8;4.4;36.6;2;0;0;137;1;37.6;3;1;0;138;1;3;;139;1;;3;;140;;1;;2;40;90;3;;141;;1;;2;50;90;3;;140;;-1;2;50;90;;;F;F;3;;141;1;40;50;2;40;stark bedrängt. Krebs;1;2;;140;1;40;50;2;20;zurück gesbrochen
B0521300;B05213;99;Lauenburg 128a3 [Sued];32;3;;531;2012.4;1;30;34;249;265;156.8;1.69;18.9;831;45;43.7;34.6;2;0;35.6;3;1;0;278;4;8.1;36.6;2;0;0;284;6;37.6;3;1;0;287;3;3;;292;5;;3;;298;;6;;2;40;120;2;;303;;5;;2;40;110;2;;308;;5;2;40;110;;;F;F;2;;315;;;;2;35;Krebs;7;2;;319;1;10;50;2;40;
B0521300;B05213;101;Lauenburg 128a3 [Sued];32;3;;532;2012.4;0;30;34;175;187;156.8;1.19;18.9;831;45;43.7;34.6;4;1;35.6;4;1;0;190;3;1.9;36.6;4;1;0;191;1;37.6;4;1;0;192;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;103;Lauenburg 128a3 [Sued];32;3;;533;2012.4;0;30;34;202;231;156.8;1.47;18.9;831;45;43.7;34.6;2;0;35.6;3;1;0;247;7.3;10;36.6;2;0;0;252;5;37.6;2;0;0;257;5;1;;265;8;;2;;268;;3;;2;40;70;1;;274;;6;;2;40;40;1;;278;;4;2;40;40;;;F;F;2;;280;;;;2;40;;2;2;;285;1;20;30;2;20;
B0521300;B05213;107;Lauenburg 128a3 [Sued];32;3;;534;2012.4;0;30;34;139;144;156.8;0.92;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;146;1.3;1.2;36.6;2;0;0;148;2;37.6;4;1;0;148;0;4;;149;1;;4;;151;;2;;2;40;25;3;;151;;0;;2;40;25;3;;152;;1;2;90;30;;;F;F;2;;153;1;10;40;2;20;Krebs starks zurück gebrochen;1;2;;155;1;40;50;2;30;
B0521300;B05213;108;Lauenburg 128a3 [Sued];32;3;;535;2012.4;1;30;34;171;177;156.8;1.13;18.9;831;45;43.7;34.6;4;1;35.6;4;1;0;180;1.5;1.9;36.6;4;1;0;182;2;37.6;5;1;0;182;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;trocknis 11/2016;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;113;Lauenburg 128a3 [Sued];32;3;;536;2012.4;1;30;34;181;204;156.8;1.3;18.9;831;45;43.7;34.6;2;0;35.6;2;0;0;219;5.8;9.4;36.6;1;0;0;225;6;37.6;2;0;0;231;6;2;;242;11;;1;;250;;8;;2;40;60;1;;258;;8;;2;40;70;1;;267;;9;2;50;110;;;F;F;2;;276;;;;2;25;;9;2;;285;;;;2;30;
B0521300;B05213;117;Lauenburg 128a3 [Sued];32;3;;537;2012.4;0;150;154;543;548;156.8;3.49;18.9;831;45;43.7;154.6;4;1;155.6;3;1;0;553;1.3;3.1;156.6;3;1;0;558;5;157.6;3;1;0;558;0;3;;558;0;;3;;563;;5;;1;25;70;4;;564;;1;stockfaule;1;50;75;4;;567;;3;;;;Stockfaeule, Hallimasch;;F;F;2;;568;1;30;100;2;35;"Einbohrlöcher """;1;2;;570;2;40;100;2;30;weiblich, alles ziemlich rott
B0521300;B05213;119;Lauenburg 128a3 [Sued];32;3;;538;2012.4;1;30;34;204;208;156.8;1.33;18.9;831;45;43.7;34.6;3;1;35.6;4;1;0;211;1;1.9;36.6;4;1;0;213;2;37.6;5;1;0;214;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;df geplant 09/2019;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;120;Lauenburg 128a3 [Sued];32;3;;539;2012.4;0;30;34;135;142;156.8;0.91;18.9;831;45;43.7;34.6;4;1;35.6;3;1;0;145;1.8;1.9;36.6;3;1;0;145;0;37.6;5;1;0;145;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;trocknis 11/2016;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;122;Lauenburg 128a3 [Sued];32;3;;540;2012.4;0;30;34;200;208;156.8;1.33;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;216;2;5;36.6;3;1;0;218;2;37.6;3;1;0;219;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;124;Lauenburg 128a3 [Sued];32;3;;541;2012.4;1;30;34;246;258;156.8;1.64;18.9;831;45;43.7;34.6;2;0;35.6;2;0;0;268;3;6.2;36.6;2;0;0;272;4;37.6;4;1;0;272;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;133;Lauenburg 128a3 [Sued];32;3;;542;2012.4;1;30;34;172;178;156.8;1.13;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;183;1.5;3.1;36.6;3;1;0;184;1;37.6;4;1;0;186;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;136;Lauenburg 128a3 [Sued];32;3;;543;2012.4;0;150;154;585;586;156.8;3.74;18.9;831;45;43.7;154.6;3;1;155.6;3;1;0;588;0.3;1.3;156.6;3;1;0;591;3;157.6;3;1;0;595;4;4;;596;1;;4;;605;;9;;5;40;50;4;;605;;0;stockfaule;5;40;50;4;;605;;0;;;;Spechtabschlaege, Einbohrloecher, Stockfaeule;;F;F;4;;601;1;10;100;2;70;"""";-4;4;;605;1;20;100;2;90;
B0521300;B05213;142;Lauenburg 128a3 [Sued];32;3;;544;2012.4;0;30;34;138;143;156.8;0.91;18.9;831;45;43.7;34.6;5;1;35.6;5;1;0;144;1.3;0.6;36.6;5;1;2;144;0;37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;147;Lauenburg 128a3 [Sued];32;3;;545;2012.4;1;30;34;244;262;156.8;1.67;18.9;831;45;43.7;34.6;2;0;35.6;2;0;0;274;4.5;7.5;36.6;1;0;0;281;7;37.6;1;0;0;283;2;2;;289;6;;2;;292;;3;;3;60;75;2;;296;;4;;3;60;105;2;;300;;4;3;60;105;Stockfaeule?;;F;F;2;;303;1;10;100;2;35;Fäule;3;3;;306;1;20;100;2;50;
B0521300;B05213;202;Lauenburg 128a3 [Sued];32;3;;546;2012.4;1;30;34;141;143;156.8;0.91;18.9;831;45;43.7;34.6;5;1;35.6;5;1;0;143;0.5;0;36.6;5;1;2;143;0;37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;203;Lauenburg 128a3 [Sued];32;3;;547;2012.4;0;30;34;137;153;156.8;0.98;18.9;831;45;43.7;34.6;2;0;35.6;2;0;0;164;4;6.9;36.6;2;0;0;;;37.6;1;0;0;173;;2;;177;4;;1;;183;;6;;1;25;35;1;;188;;5;;1;25;40;1;;192;;4;1;25;60;Schaelschaden;Ein Wert fehlt, sonst alles okay;TRUE;F;2;;195;;;;2;30;Krebs;3;3;;199;1;10;40;2;40;Krebs
B0521300;B05213;209;Lauenburg 128a3 [Sued];32;3;;548;2012.4;0;30;34;177;181;156.8;1.15;18.9;831;45;43.7;34.6;4;1;35.6;4;1;0;185;1;2.5;36.6;5;1;2;185;0;37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;210;Lauenburg 128a3 [Sued];32;3;;549;2012.4;0;30;34;199;215;156.8;1.37;18.9;831;45;43.7;34.6;3;1;35.6;3;1;0;226;4;6.9;36.6;2;0;0;230;4;37.6;3;1;0;233;3;2;;239;6;;2;;243;;4;;2;60;160;1;;248;;5;;2;60;160;1;;255;;7;2;60;160;;;F;F;2;;262;;;;2;40;;7;5;2;;;;;;;umgestürzt
B0521300;B05213;211;Lauenburg 128a3 [Sued];32;3;;550;2012.4;0;30;34;199;200;156.8;1.28;18.9;831;45;43.7;34.6;5;1;35.6;5;1;0;200;0.3;0;36.6;5;1;2;200;0;37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0521300;B05213;212;Lauenburg 128a3 [Sued];32;3;;551;2012.4;0;30;34;178;180;156.8;1.15;18.9;831;45;43.7;34.6;5;1;35.6;5;1;0;180;0.5;0;36.6;5;1;2;180;0;37.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0621300;B06213;82;Lauenburg 125a1;33;3;;552;2012.4;0;49;53;164;175;201;0.87;22.6;739;3.1;2.6;53.6;2;0;54.6;3;1;0;178;2.8;1.9;55.6;3;1;0;179;1;56.6;3;1;0;180;1;4;;181;1;;4;;182;;1;;0;;;5;2;176;;-6;;;;;;;;;;;;;;df geplant fuer 09/2019;F;F;;;;;;;;;;0;;;;;;;;;
B0621300;B06213;94;Lauenburg 125a1;33;3;;553;2012.4;1;49;53;218;241;201;1.2;22.6;739;3.1;2.6;53.6;2;0;54.6;2;0;0;253;5.8;7.5;55.6;2;0;0;256;3;56.6;3;1;0;260;4;2;;266;6;;2;;272;;6;;2;10;60;1;;277;;5;;2;25;80;1;;285;;8;2;25;130;;;F;F;1;;293;;;;2;15;Fällschaden;8;1;;296;1;10;30;2;15;
B0621300;B06213;100;Lauenburg 125a1;33;3;;554;2012.4;1;49;53;224;239;201;1.19;22.6;739;3.1;2.6;53.6;1;0;54.6;2;0;0;246;3.8;4.4;55.6;2;0;0;251;5;56.6;3;1;0;253;2;4;;254;1;;4;;253;;-1;;3;80;150;5;2;248;;-5;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0621300;B06213;110;Lauenburg 125a1;33;3;;555;2012.4;0;49;53;194;198;201;0.98;22.6;739;3.1;2.6;53.6;3;1;54.6;3;1;0;198;1;0;55.6;4;1;0;200;2;56.6;4;1;0;200;0;4;;200;0;;4;;200;;0;;3;60;200;5;2;195;;-5;;;;;;;;;;;;;;df geplant fuer 09/2019;F;F;;;;;;;;;;0;;;;;;;;;
B0621300;B06213;304;Lauenburg 125a1;33;3;;557;2012.4;1;49;53;194;208;201;1.03;22.6;739;3.1;2.6;53.6;2;0;54.6;3;1;0;214;3.5;3.7;55.6;2;0;0;216;2;56.6;4;1;0;216;0;3;;219;3;;4;;221;;2;;3;70;170;3;;222;;1;;3;70;170;3;;223;;1;3;80;190;Einzelne bohrloecher;;F;F;3;;224;1;50;200;2;55;Krebs, Fällschaden, Einbohrlöcher;1;2;;225;1;50;100;1;30;
B0621300;B06213;305;Lauenburg 125a1;33;3;;558;2012.4;0;49;53;227;241;201;1.2;22.6;739;3.1;2.6;53.6;3;1;54.6;2;0;0;245;3.5;2.5;55.6;2;0;0;248;3;56.6;4;1;0;248;0;4;;249;1;;5;2;;;270; ww halimasch;2;80;250;;;;;;;;;;;;;;;;;;;letzte Aufnahme 11/2016 war noch okay;F;F;;;;;;;;;;0;;;;;;;;;
B0621300;B06213;309;Lauenburg 125a1;33;3;;559;2012.4;0;49;53;165;167;201;0.83;22.6;739;3.1;2.6;53.6;4;1;54.6;5;1;0;167;0.5;0;55.6;5;1;2;167;0;56.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0721300;B07213;2;Lauenburg 128a3 [Nord];34;3;;560;2012.4;1;51;56;304;316;231.2;1.37;24.8;728;19.4;10.3;56.6;3;1;57.6;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;F;;;;;;;;;;0;;;;;;;;;
B0721300;B07213;22;Lauenburg 128a3 [Nord];34;3;;561;2012.4;1;51;56;331;355;231.2;1.54;24.8;728;19.4;10.3;56.6;2;0;57.6;2;0;0;362;4.8;4.4;58.6;2;0;0;367;5;59.6;3;1;0;367;0;3;;369;2;;3;;370;;1;;0;;;3;;373;;3;stockfaule beginn;;;;3;;374;;1;;;;;;F;F;3;;376;2;50;200;2;60;;2;3;;379;;;;2;50;viel Fäule
