"";"BaumID";"2013c66xy";"2014c66xy";"2015c66xy";"2016c66xy";"2017c66xy";"2018c66xy";"2019c66xy";"2020c66xy";"2021c66xy";"2013c66";"2014c66";"2015c66";"2016c66";"2017c66";"2018c66";"2019c66";"2020c66";"2021c66"
"650";"K15302KF5311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"651";"K15302KF10311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"652";"K15302KF11311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"653";"K15302KF12311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"654";"K15302KF16311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"655";"K15302KF17311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"656";"K15302KF19311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"657";"K15302KF21311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"658";"K15302KF24311";0,547961834601629;0,547961834601629;0,333230187532586;0,333230187532586;0,333230187532586;0,333230187532586;0,333230187532586;0,333230187532586;0,333230187532586;1,14588649782532;1,14588649782532;0,851602515039403;0,851602515039403;0,851602515039403;0,851602515039403;0,851602515039403;0,851602515039403;0,851602515039403
"659";"K15302KF25311";NA;NA;NA;NA;NA;NA;NA;NA;NA;1,0984100967162;1,0984100967162;-99;-99;-99;-99;-99;-99;-99
"660";"K15302KF26311";0,613007169218182;0,613007169218182;0,62581566337974;0,62581566337974;0,62581566337974;0,62581566337974;0,62581566337974;0,62581566337974;0,62581566337974;1,11681290315934;1,11681290315934;0,814720586691688;0,814720586691688;0,814720586691688;0,814720586691688;0,814720586691688;0,814720586691688;0,814720586691688
"661";"K15302KF30311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"662";"K15302KF31311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"663";"K15302KF35311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"664";"K15302KF38311";NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;-99;-99;-99;-99;-99;-99;-99;-99
"665";"K15302KF39311";0,823834737772407;0,823834737772407;0,48440303922317;0,48440303922317;0,48440303922317;0,48440303922317;0,48440303922317;0,48440303922317;0,48440303922317;1,08298070320026;1,08298070320026;0,771618717505959;0,771618717505959;0,771618717505959;0,771618717505959;0,771618717505959;0,771618717505959;0,771618717505959
"666";"K15302KF40311";0,586764860513377;0,586764860513377;0,414927625319484;0,414927625319484;0,414927625319484;0,414927625319484;0,414927625319484;0,414927625319484;0,414927625319484;1,11337363167245;1,11337363167245;0,780932760191958;0,780932760191958;0,780932760191958;0,780932760191958;0,780932760191958;0,780932760191958;0,780932760191958
"667";"K15302KF41311";0,242015670009898;0,242015670009898;0,382992546930254;0,382992546930254;0,382992546930254;0,382992546930254;0,382992546930254;0,382992546930254;0,382992546930254;1,08062035630704;1,08062035630704;0,780178182175023;0,780178182175023;0,780178182175023;0,780178182175023;0,780178182175023;0,780178182175023;0,780178182175023
"668";"K15302KF42311";0,305049589437408;0,305049589437408;0,30126935360547;0,30126935360547;0,30126935360547;0,30126935360547;0,30126935360547;0,30126935360547;0,30126935360547;1,12189644930679;1,12189644930679;0,771618717505959;0,771618717505959;0,771618717505959;0,771618717505959;0,771618717505959;0,771618717505959;0,771618717505959
"669";"K15302KF43311";0,812592327853285;0,812592327853285;0,820907531739121;0,820907531739121;0,820907531739121;0,820907531739121;0,820907531739121;0,820907531739121;0,820907531739121;1,22512187317693;1,22512187317693;1,03557831079932;1,03557831079932;1,03557831079932;1,03557831079932;1,03557831079932;1,03557831079932;1,03557831079932
"670";"K15302KF44311";0,545430118472952;0,545430118472952;0,625119147852891;0,625119147852891;0,625119147852891;0,625119147852891;0,625119147852891;0,625119147852891;0,625119147852891;1,19065806356984;1,19065806356984;0,933999830672993;0,933999830672993;0,933999830672993;0,933999830672993;0,933999830672993;0,933999830672993;0,933999830672993
"671";"K15302KF45311";0,669703250373408;0,669703250373408;0,657831770049425;0,657831770049425;0,657831770049425;0,657831770049425;0,657831770049425;0,657831770049425;0,657831770049425;1,22718235068507;1,22718235068507;1,04506055076404;1,04506055076404;1,04506055076404;1,04506055076404;1,04506055076404;1,04506055076404;1,04506055076404
"672";"K15302KF46311";0,89940141528357;0,89940141528357;0,974486546148311;0,974486546148311;0,974486546148311;0,974486546148311;0,974486546148311;0,974486546148311;0,974486546148311;1,22063913206796;1,22063913206796;0,94738141562023;0,94738141562023;0,94738141562023;0,94738141562023;0,94738141562023;0,94738141562023;0,94738141562023
"673";"K15302KF47311";0,833736183421388;0,833736183421388;0,995432114160788;0,995432114160788;0,995432114160788;0,995432114160788;0,995432114160788;0,995432114160788;0,995432114160788;1,19272745318053;1,19272745318053;0,929865448233537;0,929865448233537;0,929865448233537;0,929865448233537;0,929865448233537;0,929865448233537;0,929865448233537
"674";"K15302KF48311";1,2844804345708;1,2844804345708;0,950577489469302;0,950577489469302;0,950577489469302;0,950577489469302;0,950577489469302;0,950577489469302;0,950577489469302;1,19171356261142;1,19171356261142;0,919114762489089;0,919114762489089;0,919114762489089;0,919114762489089;0,919114762489089;0,919114762489089;0,919114762489089
