"ID_plant","ID_plot","Flaeche","Plotnummer","Rand","Zaun","Rueckegasse","keine.baeume","Flaeche.bedeckt","Referenz","Quadrant","Esche.markiert","Baumart_kurz","Baumart_lang","Hoehe","Hoehe.Vorjahr","Hoehe.Vorvorjahr","Anzahl.Triebe","ETS.abgestorben.frisch","ETS.abgestorben.alt","ETS.lebend","ETS","Verbiss.lebend","Verbiss.tot","Sonstige.Gruende.tot","von.Nekrose.bedroht","ETS.abgestorben.frisch.terminal","ETS.abgestorben.alt.terminal","ETS.lebend.terminal","Verbiss.lebend.terminal","Verbiss.tot.terminal","Sonstige.Gruende.tot.terminal","eigentlich.aelter","Johannistrieb","nicht.gerade","mehr.ressourcen","Pseudomonas.syringae","gruene.Hoehe","tot","Foto","KONTROLLIEREN","Bemerkungen"
9078,"65Pla","Plattenwald",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Süden",NA,"Schlehe","Prunus spinosa",215,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9079,"65Pla","Plattenwald",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Süden",NA,"Schlehe","Prunus spinosa",285,70,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9080,"65Pla","Plattenwald",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"Schlehe","Prunus spinosa",245,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9081,"65Pla","Plattenwald",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"Schlehe","Prunus spinosa",355,245,232,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9082,"65Pla","Plattenwald",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"Schlehe","Prunus spinosa",72,37,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9083,"65Pla","Plattenwald",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"Schlehe","Prunus spinosa",81,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9084,"65Pla","Plattenwald",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"GEs","Fraxinus excelsior",114,108,100,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9085,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"Schlehe","Prunus spinosa",875,456,105,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9086,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord","nord","GEs","Fraxinus excelsior",99,NA,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9087,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"west",NA,"Weissdorn","Crataegus spec",686,577,444,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9088,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"west",NA,"Schlehe","Prunus spinosa",155,72,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9089,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"süd",NA,"SAh","Acer platanoides",444,432,424,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9090,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"süd",NA,"SAh","Acer platanoides",114,88,67,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9091,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"süd",NA,"SAh","Acer platanoides",136,124,93,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9092,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"süd","süd","GEs","Fraxinus excelsior",59,35,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,"schief"
9093,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"süd",NA,"SAh","Acer platanoides",98,91,61,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9094,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",146,125,102,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9095,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",190,144,103,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9096,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",183,126,91,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9097,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",169,134,120,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9098,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",157,113,84,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9099,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",150,117,88,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9100,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"GEs","Fraxinus excelsior",73,59,NA,1,NA,NA,NA,FALSE,NA,NA,1,"",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9101,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost","ost","GEs","Fraxinus excelsior",69,67,NA,2,NA,NA,NA,FALSE,1,NA,NA,"",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9102,"73Pla","Plattenwald",73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"Weissdorn","Crataegus spec",77,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9103,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"FAh","Acer minor",845,839,803,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9104,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost","ost","GEs","Fraxinus excelsior",71,61,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9105,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",44,34,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9106,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"GEs","Fraxinus excelsior",84,62,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9107,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"GEs","Fraxinus excelsior",76,66,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9108,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"GEs","Fraxinus excelsior",55,NA,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9109,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",114,110,89,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9110,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",235,225,220,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9111,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",120,117,88,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9112,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",124,108,85,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9113,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"GEs","Fraxinus excelsior",64,61,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9114,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",222,217,203,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9115,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",149,126,103,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9116,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",158,155,116,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9117,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",98,78,65,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9118,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",202,193,164,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9119,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"GEs","Fraxinus excelsior",51,47,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9120,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"GEs","Fraxinus excelsior",59,51,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9121,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"HBu","Carpinus betulus",233,212,202,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9122,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",106,93,78,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9123,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",103,90,74,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9124,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",134,131,125,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9125,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"HBu","Carpinus betulus",220,218,214,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9126,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"BAh","Acer pseudoplatanus",267,262,258,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9127,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"BAh","Acer pseudoplatanus",177,170,158,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9128,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",130,121,96,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9129,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",100,96,70,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9130,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",141,136,114,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9131,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",102,88,71,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9132,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",103,94,88,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9133,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"GEs","Fraxinus excelsior",86,71,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9134,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ost",NA,"SAh","Acer platanoides",107,98,80,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9135,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"GEs","Fraxinus excelsior",77,60,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9136,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"HBu","Carpinus betulus",175,163,154,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9137,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"HBu","Carpinus betulus",150,142,131,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9138,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"SAh","Acer platanoides",65,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9139,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"GEs","Fraxinus excelsior",81,NA,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9140,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"GEs","Fraxinus excelsior",69,45,NA,2,NA,NA,NA,FALSE,NA,NA,1,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9141,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"SAh","Acer platanoides",264,251,241,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9142,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"GEs","Fraxinus excelsior",56,40,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9143,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"GEs","Fraxinus excelsior",107,72,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9144,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"GEs","Fraxinus excelsior",87,74,NA,2,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9145,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"SAh","Acer platanoides",128,119,82,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9146,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"SAh","Acer platanoides",84,68,60,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9147,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"SAh","Acer platanoides",93,82,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9148,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"Eiche","Quercus spec",154,87,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9149,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"GEs","Fraxinus excelsior",66,NA,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9150,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord","nord","GEs","Fraxinus excelsior",84,71,NA,1,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9151,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"SAh","Acer platanoides",98,91,88,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9152,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"SAh","Acer platanoides",101,95,86,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
9153,"74Pla","Plattenwald",74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"nord",NA,"SAh","Acer platanoides",88,86,75,NA,NA,NA,NA,FALSE,NA,NA,NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,""
